asset,AdrActCnt,date,post_nov_2022
dai,2099,2023-06-04,1
usdt_trx,983577,2023-06-05,1
usdc_eth,25819,2023-06-05,1
dai,3073,2023-06-05,1
usdt_eth,87227,2023-06-05,1
usdt_trx,982562,2023-06-06,1
usdt_eth,91542,2023-06-06,1
dai,3002,2023-06-06,1
usdc_eth,24692,2023-06-06,1
dai,2907,2023-06-07,1
usdt_eth,74492,2023-06-07,1
usdc_eth,22972,2023-06-07,1
usdt_trx,982327,2023-06-07,1
usdt_eth,72910,2023-06-08,1
usdc_eth,37381,2023-06-08,1
usdt_trx,1088047,2023-06-08,1
dai,2634,2023-06-08,1
usdt_trx,1009003,2023-06-09,1
dai,4331,2023-06-09,1
usdc_eth,24462,2023-06-09,1
usdt_eth,74599,2023-06-09,1
dai,4034,2023-06-10,1
usdt_eth,94367,2023-06-10,1
usdc_eth,56377,2023-06-10,1
usdt_trx,1080589,2023-06-10,1
usdc_eth,26897,2023-06-11,1
usdt_trx,947982,2023-06-11,1
usdt_eth,108343,2023-06-11,1
dai,2667,2023-06-11,1
dai,2979,2023-06-12,1
usdt_trx,1091041,2023-06-12,1
usdt_eth,85442,2023-06-12,1
usdc_eth,26789,2023-06-12,1
usdt_trx,1094960,2023-06-13,1
usdt_eth,82694,2023-06-13,1
usdc_eth,26633,2023-06-13,1
dai,2829,2023-06-13,1
dai,2876,2023-06-14,1
usdt_trx,998236,2023-06-14,1
usdc_eth,28660,2023-06-14,1
usdt_eth,81336,2023-06-14,1
dai,3456,2023-06-15,1
usdc_eth,34657,2023-06-15,1
usdt_trx,1145492,2023-06-15,1
usdt_eth,94399,2023-06-15,1
usdt_eth,84235,2023-06-16,1
usdc_eth,28671,2023-06-16,1
dai,3090,2023-06-16,1
usdt_trx,912154,2023-06-16,1
usdc_eth,19147,2023-06-17,1
dai,2253,2023-06-17,1
usdt_eth,62486,2023-06-17,1
usdt_trx,701356,2023-06-17,1
usdt_trx,633816,2023-06-18,1
usdc_eth,15987,2023-06-18,1
usdt_eth,53475,2023-06-18,1
dai,2041,2023-06-18,1
dai,2452,2023-06-19,1
usdt_eth,75890,2023-06-19,1
usdc_eth,21865,2023-06-19,1
usdt_trx,773433,2023-06-19,1
usdt_eth,78706,2023-06-20,1
usdc_eth,25093,2023-06-20,1
usdt_trx,794985,2023-06-20,1
dai,2769,2023-06-20,1
dai,3534,2023-06-21,1
usdt_trx,787748,2023-06-21,1
usdt_eth,85793,2023-06-21,1
usdc_eth,29074,2023-06-21,1
dai,2802,2023-06-22,1
usdc_eth,25750,2023-06-22,1
usdt_trx,720169,2023-06-22,1
usdt_eth,76561,2023-06-22,1
usdc_eth,24589,2023-06-23,1
dai,13971,2023-06-23,1
usdt_eth,76431,2023-06-23,1
usdt_trx,741988,2023-06-23,1
usdc_eth,20959,2023-06-24,1
usdt_eth,59369,2023-06-24,1
dai,2965,2023-06-24,1
usdt_trx,677752,2023-06-24,1
usdt_trx,635838,2023-06-25,1
usdt_eth,55032,2023-06-25,1
usdc_eth,20421,2023-06-25,1
dai,2167,2023-06-25,1
dai,6045,2023-06-26,1
usdc_eth,26642,2023-06-26,1
usdt_eth,81254,2023-06-26,1
usdt_trx,794160,2023-06-26,1
dai,3027,2023-06-27,1
usdt_eth,77585,2023-06-27,1
usdt_trx,786300,2023-06-27,1
usdc_eth,34802,2023-06-27,1
usdt_trx,781374,2023-06-28,1
dai,2662,2023-06-28,1
usdt_eth,81279,2023-06-28,1
usdc_eth,34056,2023-06-28,1
usdc_eth,29414,2023-06-29,1
usdt_eth,78325,2023-06-29,1
dai,2511,2023-06-29,1
usdt_trx,767280,2023-06-29,1
usdc_eth,36242,2023-06-30,1
usdt_eth,93713,2023-06-30,1
dai,3150,2023-06-30,1
usdt_trx,840923,2023-06-30,1
dai,2668,2023-07-01,1
usdc_eth,27903,2023-07-01,1
usdt_trx,687503,2023-07-01,1
usdt_eth,66341,2023-07-01,1
usdc_eth,23922,2023-07-02,1
dai,2386,2023-07-02,1
usdt_trx,647103,2023-07-02,1
usdt_eth,57731,2023-07-02,1
usdc_eth,35358,2023-07-03,1
dai,3212,2023-07-03,1
usdt_eth,82105,2023-07-03,1
usdt_trx,837332,2023-07-03,1
usdt_trx,826629,2023-07-04,1
dai,2723,2023-07-04,1
usdt_eth,77464,2023-07-04,1
usdc_eth,30714,2023-07-04,1
usdc_eth,28583,2023-07-05,1
usdt_eth,70311,2023-07-05,1
dai,2542,2023-07-05,1
usdt_trx,835341,2023-07-05,1
usdc_eth,28160,2023-07-06,1
usdt_trx,823377,2023-07-06,1
dai,2545,2023-07-06,1
usdt_eth,78575,2023-07-06,1
usdt_trx,834119,2023-07-07,1
usdt_eth,78433,2023-07-07,1
dai,2561,2023-07-07,1
usdc_eth,33805,2023-07-07,1
usdc_eth,26843,2023-07-08,1
dai,2250,2023-07-08,1
usdt_eth,59214,2023-07-08,1
usdt_trx,700512,2023-07-08,1
dai,1917,2023-07-09,1
usdt_eth,53629,2023-07-09,1
usdt_trx,664996,2023-07-09,1
usdc_eth,25070,2023-07-09,1
usdt_eth,83491,2023-07-10,1
usdt_trx,873721,2023-07-10,1
usdc_eth,31078,2023-07-10,1
dai,2496,2023-07-10,1
usdt_eth,81960,2023-07-11,1
usdt_trx,819364,2023-07-11,1
usdc_eth,29876,2023-07-11,1
dai,3054,2023-07-11,1
usdc_eth,28197,2023-07-12,1
dai,2275,2023-07-12,1
usdt_eth,75768,2023-07-12,1
usdt_trx,815856,2023-07-12,1
usdc_eth,32620,2023-07-13,1
dai,2804,2023-07-13,1
usdt_trx,815783,2023-07-13,1
usdt_eth,83714,2023-07-13,1
usdc_eth,34918,2023-07-14,1
usdt_trx,859095,2023-07-14,1
usdt_eth,93538,2023-07-14,1
dai,3032,2023-07-14,1
usdc_eth,22775,2023-07-15,1
usdt_trx,806789,2023-07-15,1
dai,2368,2023-07-15,1
usdt_eth,61920,2023-07-15,1
dai,2118,2023-07-16,1
usdc_eth,21980,2023-07-16,1
usdt_trx,845342,2023-07-16,1
usdt_eth,59248,2023-07-16,1
dai,2484,2023-07-17,1
usdc_eth,27260,2023-07-17,1
usdt_trx,848969,2023-07-17,1
usdt_eth,82123,2023-07-17,1
usdt_eth,78626,2023-07-18,1
usdt_trx,873761,2023-07-18,1
usdc_eth,26812,2023-07-18,1
dai,2334,2023-07-18,1
usdt_eth,78525,2023-07-19,1
usdt_trx,820498,2023-07-19,1
usdc_eth,26576,2023-07-19,1
dai,2470,2023-07-19,1
usdt_trx,818571,2023-07-20,1
usdc_eth,28754,2023-07-20,1
usdt_eth,75767,2023-07-20,1
dai,3319,2023-07-20,1
dai,2360,2023-07-21,1
usdc_eth,37910,2023-07-21,1
usdt_eth,66885,2023-07-21,1
usdt_trx,876414,2023-07-21,1
dai,2021,2023-07-22,1
usdc_eth,35002,2023-07-22,1
usdt_eth,53512,2023-07-22,1
usdt_trx,671328,2023-07-22,1
dai,1886,2023-07-23,1
usdc_eth,20152,2023-07-23,1
usdt_eth,49744,2023-07-23,1
usdt_trx,618575,2023-07-23,1
usdc_eth,28965,2023-07-24,1
usdt_trx,884251,2023-07-24,1
dai,2505,2023-07-24,1
usdt_eth,74388,2023-07-24,1
usdc_eth,25263,2023-07-25,1
usdt_eth,70926,2023-07-25,1
dai,2377,2023-07-25,1
usdt_trx,869946,2023-07-25,1
usdt_eth,75959,2023-07-26,1
usdc_eth,31936,2023-07-26,1
dai,2555,2023-07-26,1
usdt_trx,875562,2023-07-26,1
usdc_eth,24079,2023-07-27,1
dai,2341,2023-07-27,1
usdt_trx,815328,2023-07-27,1
usdt_eth,74514,2023-07-27,1
dai,2380,2023-07-28,1
usdc_eth,21395,2023-07-28,1
usdt_trx,793746,2023-07-28,1
usdt_eth,68508,2023-07-28,1
usdt_eth,53774,2023-07-29,1
usdc_eth,18040,2023-07-29,1
usdt_trx,675485,2023-07-29,1
dai,2015,2023-07-29,1
usdt_eth,51963,2023-07-30,1
usdc_eth,18089,2023-07-30,1
dai,2082,2023-07-30,1
usdt_trx,668701,2023-07-30,1
usdc_eth,39203,2023-07-31,1
dai,3293,2023-07-31,1
usdt_eth,78483,2023-07-31,1
usdt_trx,920686,2023-07-31,1
usdc_eth,30318,2023-08-01,1
usdt_trx,953144,2023-08-01,1
dai,3926,2023-08-01,1
usdt_eth,86033,2023-08-01,1
usdt_eth,79268,2023-08-02,1
usdc_eth,25813,2023-08-02,1
usdt_trx,930819,2023-08-02,1
dai,3412,2023-08-02,1
usdc_eth,25285,2023-08-03,1
usdt_trx,906025,2023-08-03,1
dai,2933,2023-08-03,1
usdt_eth,76377,2023-08-03,1
dai,2695,2023-08-04,1
usdc_eth,23761,2023-08-04,1
usdt_eth,75070,2023-08-04,1
usdt_trx,917220,2023-08-04,1
usdc_eth,16920,2023-08-05,1
usdt_eth,57818,2023-08-05,1
dai,2226,2023-08-05,1
usdt_trx,693183,2023-08-05,1
usdt_trx,652906,2023-08-06,1
usdt_eth,55073,2023-08-06,1
usdc_eth,17313,2023-08-06,1
dai,2312,2023-08-06,1
usdc_eth,23930,2023-08-07,1
dai,2857,2023-08-07,1
usdt_eth,80569,2023-08-07,1
usdt_trx,1011455,2023-08-07,1
usdc_eth,26680,2023-08-08,1
usdt_trx,950573,2023-08-08,1
usdt_eth,85364,2023-08-08,1
dai,2799,2023-08-08,1
usdt_trx,854366,2023-08-09,1
usdt_eth,86725,2023-08-09,1
dai,2793,2023-08-09,1
usdc_eth,24389,2023-08-09,1
usdt_trx,867080,2023-08-10,1
dai,2643,2023-08-10,1
usdt_eth,85416,2023-08-10,1
usdc_eth,23578,2023-08-10,1
dai,2753,2023-08-11,1
usdt_eth,77758,2023-08-11,1
usdt_trx,800802,2023-08-11,1
usdc_eth,23900,2023-08-11,1
usdc_eth,16892,2023-08-12,1
usdt_eth,54362,2023-08-12,1
usdt_trx,687909,2023-08-12,1
dai,2164,2023-08-12,1
dai,2077,2023-08-13,1
usdt_eth,51190,2023-08-13,1
usdt_trx,643786,2023-08-13,1
usdc_eth,16598,2023-08-13,1
usdt_trx,838381,2023-08-14,1
usdc_eth,22871,2023-08-14,1
usdt_eth,76135,2023-08-14,1
dai,2476,2023-08-14,1
dai,2499,2023-08-15,1
usdt_trx,838705,2023-08-15,1
usdt_eth,85227,2023-08-15,1
usdc_eth,26880,2023-08-15,1
usdt_trx,818474,2023-08-16,1
usdc_eth,25412,2023-08-16,1
usdt_eth,79725,2023-08-16,1
dai,3116,2023-08-16,1
usdc_eth,30100,2023-08-17,1
usdt_trx,827254,2023-08-17,1
usdt_eth,86068,2023-08-17,1
dai,3575,2023-08-17,1
usdt_trx,817364,2023-08-18,1
dai,3493,2023-08-18,1
usdt_eth,89732,2023-08-18,1
usdc_eth,31466,2023-08-18,1
usdc_eth,21898,2023-08-19,1
usdt_trx,684176,2023-08-19,1
dai,2399,2023-08-19,1
usdt_eth,61420,2023-08-19,1
usdt_trx,654453,2023-08-20,1
dai,2182,2023-08-20,1
usdc_eth,17701,2023-08-20,1
usdt_eth,56308,2023-08-20,1
usdt_eth,78569,2023-08-21,1
usdt_trx,806015,2023-08-21,1
dai,2633,2023-08-21,1
usdc_eth,24877,2023-08-21,1
usdc_eth,26256,2023-08-22,1
usdt_trx,784259,2023-08-22,1
usdt_eth,74929,2023-08-22,1
dai,2681,2023-08-22,1
usdt_trx,779988,2023-08-23,1
usdc_eth,25361,2023-08-23,1
usdt_eth,77573,2023-08-23,1
dai,2667,2023-08-23,1
usdt_trx,761986,2023-08-24,1
dai,2892,2023-08-24,1
usdt_eth,76455,2023-08-24,1
usdc_eth,23953,2023-08-24,1
usdc_eth,22889,2023-08-25,1
usdt_trx,776327,2023-08-25,1
usdt_eth,71656,2023-08-25,1
dai,2468,2023-08-25,1
dai,2032,2023-08-26,1
usdc_eth,18526,2023-08-26,1
usdt_trx,663110,2023-08-26,1
usdt_eth,59417,2023-08-26,1
dai,2048,2023-08-27,1
usdt_eth,58000,2023-08-27,1
usdt_trx,654830,2023-08-27,1
usdc_eth,17549,2023-08-27,1
dai,2256,2023-08-28,1
usdt_eth,72848,2023-08-28,1
usdc_eth,24204,2023-08-28,1
usdt_trx,807374,2023-08-28,1
dai,2494,2023-08-29,1
usdt_trx,837302,2023-08-29,1
usdc_eth,25274,2023-08-29,1
usdt_eth,76489,2023-08-29,1
usdc_eth,23394,2023-08-30,1
usdt_eth,75971,2023-08-30,1
usdt_trx,838143,2023-08-30,1
dai,2608,2023-08-30,1
dai,2741,2023-08-31,1
usdt_trx,829801,2023-08-31,1
usdt_eth,80787,2023-08-31,1
usdc_eth,26884,2023-08-31,1
usdt_eth,83271,2023-09-01,1
usdt_trx,849383,2023-09-01,1
dai,3128,2023-09-01,1
usdc_eth,28120,2023-09-01,1
dai,2226,2023-09-02,1
usdt_eth,62205,2023-09-02,1
usdc_eth,18823,2023-09-02,1
usdt_trx,724733,2023-09-02,1
usdc_eth,16704,2023-09-03,1
usdt_trx,686249,2023-09-03,1
usdt_eth,54588,2023-09-03,1
dai,1827,2023-09-03,1
usdt_eth,82697,2023-09-04,1
dai,2401,2023-09-04,1
usdc_eth,22581,2023-09-04,1
usdt_trx,822252,2023-09-04,1
dai,2472,2023-09-05,1
usdt_eth,80150,2023-09-05,1
usdc_eth,25086,2023-09-05,1
usdt_trx,863903,2023-09-05,1
usdt_trx,813056,2023-09-06,1
dai,2469,2023-09-06,1
usdc_eth,23052,2023-09-06,1
usdt_eth,76989,2023-09-06,1
usdt_eth,75626,2023-09-07,1
usdc_eth,22180,2023-09-07,1
usdt_trx,814536,2023-09-07,1
dai,2447,2023-09-07,1
usdt_eth,80329,2023-09-08,1
usdc_eth,23418,2023-09-08,1
dai,2601,2023-09-08,1
usdt_trx,806456,2023-09-08,1
usdt_eth,56550,2023-09-09,1
usdc_eth,16521,2023-09-09,1
dai,1875,2023-09-09,1
usdt_trx,692661,2023-09-09,1
usdt_trx,665214,2023-09-10,1
usdt_eth,57206,2023-09-10,1
usdc_eth,16754,2023-09-10,1
dai,2212,2023-09-10,1
dai,3012,2023-09-11,1
usdc_eth,25303,2023-09-11,1
usdt_trx,833798,2023-09-11,1
usdt_eth,81457,2023-09-11,1
usdt_eth,79750,2023-09-12,1
dai,2691,2023-09-12,1
usdc_eth,24097,2023-09-12,1
usdt_trx,802715,2023-09-12,1
dai,2266,2023-09-13,1
usdc_eth,22535,2023-09-13,1
usdt_eth,76065,2023-09-13,1
usdt_trx,791885,2023-09-13,1
usdt_trx,794645,2023-09-14,1
usdt_eth,86521,2023-09-14,1
dai,2271,2023-09-14,1
usdc_eth,22184,2023-09-14,1
usdt_trx,832133,2023-09-15,1
dai,2302,2023-09-15,1
usdc_eth,23908,2023-09-15,1
usdt_eth,83280,2023-09-15,1
dai,2137,2023-09-16,1
usdc_eth,18775,2023-09-16,1
usdt_eth,60005,2023-09-16,1
usdt_trx,726776,2023-09-16,1
dai,1964,2023-09-17,1
usdt_eth,53922,2023-09-17,1
usdt_trx,717856,2023-09-17,1
usdc_eth,16729,2023-09-17,1
usdt_trx,908103,2023-09-18,1
usdc_eth,27150,2023-09-18,1
dai,2489,2023-09-18,1
usdt_eth,78707,2023-09-18,1
dai,2526,2023-09-19,1
usdt_trx,953253,2023-09-19,1
usdt_eth,81549,2023-09-19,1
usdc_eth,22966,2023-09-19,1
usdt_eth,77807,2023-09-20,1
usdt_trx,925076,2023-09-20,1
dai,2359,2023-09-20,1
usdc_eth,22191,2023-09-20,1
usdt_eth,79938,2023-09-21,1
dai,2554,2023-09-21,1
usdc_eth,24590,2023-09-21,1
usdt_trx,957200,2023-09-21,1
usdc_eth,22274,2023-09-22,1
usdt_trx,898043,2023-09-22,1
usdt_eth,78341,2023-09-22,1
dai,2435,2023-09-22,1
dai,1932,2023-09-23,1
usdt_trx,768286,2023-09-23,1
usdc_eth,16391,2023-09-23,1
usdt_eth,59780,2023-09-23,1
dai,1974,2023-09-24,1
usdc_eth,16603,2023-09-24,1
usdt_trx,742672,2023-09-24,1
usdt_eth,55097,2023-09-24,1
dai,2414,2023-09-25,1
usdt_trx,921740,2023-09-25,1
usdt_eth,80035,2023-09-25,1
usdc_eth,24015,2023-09-25,1
usdt_eth,79039,2023-09-26,1
usdt_trx,943331,2023-09-26,1
dai,2358,2023-09-26,1
usdc_eth,23242,2023-09-26,1
usdt_trx,919473,2023-09-27,1
usdc_eth,23763,2023-09-27,1
dai,2610,2023-09-27,1
usdt_eth,79701,2023-09-27,1
dai,2629,2023-09-28,1
usdt_eth,83521,2023-09-28,1
usdt_trx,1048223,2023-09-28,1
usdc_eth,25489,2023-09-28,1
usdt_eth,79878,2023-09-29,1
dai,2646,2023-09-29,1
usdc_eth,26173,2023-09-29,1
usdt_trx,842229,2023-09-29,1
usdt_eth,63376,2023-09-30,1
usdt_trx,815949,2023-09-30,1
usdc_eth,20903,2023-09-30,1
dai,2219,2023-09-30,1
usdc_eth,20408,2023-10-01,1
dai,2310,2023-10-01,1
usdt_eth,63380,2023-10-01,1
usdt_trx,770062,2023-10-01,1
usdc_eth,29052,2023-10-02,1
dai,2966,2023-10-02,1
usdt_eth,88222,2023-10-02,1
usdt_trx,901888,2023-10-02,1
dai,2542,2023-10-03,1
usdt_eth,79735,2023-10-03,1
usdt_trx,875005,2023-10-03,1
usdc_eth,25480,2023-10-03,1
usdt_eth,89226,2023-10-04,1
usdt_trx,881919,2023-10-04,1
usdc_eth,26992,2023-10-04,1
dai,2656,2023-10-04,1
usdt_eth,85421,2023-10-05,1
usdt_trx,884605,2023-10-05,1
usdc_eth,28690,2023-10-05,1
dai,2706,2023-10-05,1
usdt_eth,85867,2023-10-06,1
usdt_trx,940103,2023-10-06,1
dai,2377,2023-10-06,1
usdc_eth,27891,2023-10-06,1
usdt_eth,81544,2023-10-07,1
usdc_eth,17804,2023-10-07,1
dai,2064,2023-10-07,1
usdt_trx,823908,2023-10-07,1
usdt_eth,71818,2023-10-08,1
dai,1912,2023-10-08,1
usdc_eth,16862,2023-10-08,1
usdt_trx,773314,2023-10-08,1
usdc_eth,24207,2023-10-09,1
usdt_eth,91200,2023-10-09,1
dai,2819,2023-10-09,1
usdt_trx,919263,2023-10-09,1
usdt_trx,899855,2023-10-10,1
usdc_eth,24780,2023-10-10,1
dai,2812,2023-10-10,1
usdt_eth,87351,2023-10-10,1
usdt_trx,890627,2023-10-11,1
usdt_eth,85146,2023-10-11,1
usdc_eth,26387,2023-10-11,1
dai,2615,2023-10-11,1
usdt_trx,881183,2023-10-12,1
usdt_eth,81863,2023-10-12,1
dai,2788,2023-10-12,1
usdc_eth,27542,2023-10-12,1
usdt_eth,81220,2023-10-13,1
dai,2415,2023-10-13,1
usdt_trx,893791,2023-10-13,1
usdc_eth,25492,2023-10-13,1
usdc_eth,21013,2023-10-14,1
usdt_eth,74252,2023-10-14,1
usdt_trx,756733,2023-10-14,1
dai,1936,2023-10-14,1
usdc_eth,18010,2023-10-15,1
usdt_eth,58361,2023-10-15,1
usdt_trx,753525,2023-10-15,1
dai,2012,2023-10-15,1
usdt_trx,919951,2023-10-16,1
usdt_eth,86987,2023-10-16,1
dai,2835,2023-10-16,1
usdc_eth,27975,2023-10-16,1
usdt_trx,894785,2023-10-17,1
usdc_eth,25895,2023-10-17,1
usdt_eth,85893,2023-10-17,1
dai,2604,2023-10-17,1
dai,2590,2023-10-18,1
usdt_trx,876316,2023-10-18,1
usdt_eth,80561,2023-10-18,1
usdc_eth,25037,2023-10-18,1
dai,2572,2023-10-19,1
usdc_eth,25506,2023-10-19,1
usdt_eth,82190,2023-10-19,1
usdt_trx,889294,2023-10-19,1
dai,2754,2023-10-20,1
usdt_eth,85104,2023-10-20,1
usdt_trx,924694,2023-10-20,1
usdc_eth,26242,2023-10-20,1
usdc_eth,21680,2023-10-21,1
dai,2345,2023-10-21,1
usdt_eth,66250,2023-10-21,1
usdt_trx,792012,2023-10-21,1
usdt_trx,783711,2023-10-22,1
usdt_eth,64745,2023-10-22,1
usdc_eth,20186,2023-10-22,1
dai,2212,2023-10-22,1
usdc_eth,30436,2023-10-23,1
dai,3208,2023-10-23,1
usdt_eth,95587,2023-10-23,1
usdt_trx,908791,2023-10-23,1
usdt_trx,963406,2023-10-24,1
usdc_eth,34621,2023-10-24,1
dai,3703,2023-10-24,1
usdt_eth,104696,2023-10-24,1
usdt_eth,93388,2023-10-25,1
dai,3068,2023-10-25,1
usdt_trx,1007115,2023-10-25,1
usdc_eth,32593,2023-10-25,1
usdc_eth,29743,2023-10-26,1
dai,2961,2023-10-26,1
usdt_eth,89168,2023-10-26,1
usdt_trx,931767,2023-10-26,1
usdt_eth,84681,2023-10-27,1
usdc_eth,28168,2023-10-27,1
dai,3016,2023-10-27,1
usdt_trx,972492,2023-10-27,1
usdc_eth,21147,2023-10-28,1
usdt_trx,873319,2023-10-28,1
usdt_eth,66162,2023-10-28,1
dai,2593,2023-10-28,1
usdt_eth,62462,2023-10-29,1
usdc_eth,19598,2023-10-29,1
dai,2321,2023-10-29,1
usdt_trx,891049,2023-10-29,1
usdt_trx,1015150,2023-10-30,1
usdt_eth,87804,2023-10-30,1
usdc_eth,28542,2023-10-30,1
dai,2664,2023-10-30,1
usdc_eth,31988,2023-10-31,1
usdt_trx,1057990,2023-10-31,1
dai,2862,2023-10-31,1
usdt_eth,95462,2023-10-31,1
usdt_trx,1095722,2023-11-01,1
usdt_eth,96669,2023-11-01,1
dai,3071,2023-11-01,1
usdc_eth,31502,2023-11-01,1
usdt_trx,1002878,2023-11-02,1
usdc_eth,32085,2023-11-02,1
usdt_eth,96360,2023-11-02,1
dai,3085,2023-11-02,1
usdt_eth,91833,2023-11-03,1
usdt_trx,1072561,2023-11-03,1
usdc_eth,28836,2023-11-03,1
dai,2589,2023-11-03,1
usdt_eth,68120,2023-11-04,1
usdt_trx,856381,2023-11-04,1
dai,2341,2023-11-04,1
usdc_eth,21187,2023-11-04,1
usdc_eth,21518,2023-11-05,1
usdt_eth,66682,2023-11-05,1
usdt_trx,856567,2023-11-05,1
dai,2477,2023-11-05,1
usdt_eth,90127,2023-11-06,1
usdt_trx,874122,2023-11-06,1
usdc_eth,26848,2023-11-06,1
dai,2696,2023-11-06,1
usdt_trx,891613,2023-11-07,1
usdc_eth,28479,2023-11-07,1
dai,2604,2023-11-07,1
usdt_eth,90351,2023-11-07,1
usdt_eth,89296,2023-11-08,1
usdc_eth,26799,2023-11-08,1
dai,2788,2023-11-08,1
usdt_trx,876551,2023-11-08,1
usdc_eth,31920,2023-11-09,1
usdt_eth,99747,2023-11-09,1
usdt_trx,909170,2023-11-09,1
dai,3048,2023-11-09,1
usdt_eth,97724,2023-11-10,1
usdt_trx,900115,2023-11-10,1
dai,2793,2023-11-10,1
usdc_eth,29926,2023-11-10,1
usdt_trx,829914,2023-11-11,1
dai,2400,2023-11-11,1
usdt_eth,79313,2023-11-11,1
usdc_eth,24610,2023-11-11,1
usdc_eth,22410,2023-11-12,1
dai,2294,2023-11-12,1
usdt_eth,70831,2023-11-12,1
usdt_trx,753556,2023-11-12,1
usdt_eth,85741,2023-11-13,1
usdc_eth,26811,2023-11-13,1
usdt_trx,943845,2023-11-13,1
dai,2339,2023-11-13,1
usdc_eth,28101,2023-11-14,1
usdt_trx,926405,2023-11-14,1
usdt_eth,91390,2023-11-14,1
dai,2536,2023-11-14,1
dai,3097,2023-11-15,1
usdt_eth,95130,2023-11-15,1
usdt_trx,947766,2023-11-15,1
usdc_eth,30164,2023-11-15,1
dai,2430,2023-11-16,1
usdt_trx,910334,2023-11-16,1
usdt_eth,92565,2023-11-16,1
usdc_eth,28919,2023-11-16,1
usdt_trx,897896,2023-11-17,1
usdc_eth,27967,2023-11-17,1
dai,2534,2023-11-17,1
usdt_eth,88258,2023-11-17,1
usdt_trx,788194,2023-11-18,1
usdc_eth,23516,2023-11-18,1
dai,2146,2023-11-18,1
usdt_eth,69990,2023-11-18,1
usdc_eth,22200,2023-11-19,1
dai,2192,2023-11-19,1
usdt_trx,819032,2023-11-19,1
usdt_eth,68975,2023-11-19,1
usdt_eth,94814,2023-11-20,1
usdt_trx,1038529,2023-11-20,1
usdc_eth,27648,2023-11-20,1
dai,2549,2023-11-20,1
usdc_eth,30148,2023-11-21,1
usdt_trx,1026644,2023-11-21,1
dai,2683,2023-11-21,1
usdt_eth,100996,2023-11-21,1
usdt_trx,979314,2023-11-22,1
dai,2594,2023-11-22,1
usdt_eth,98988,2023-11-22,1
usdc_eth,28940,2023-11-22,1
usdc_eth,24812,2023-11-23,1
usdt_eth,89068,2023-11-23,1
dai,2255,2023-11-23,1
usdt_trx,882051,2023-11-23,1
usdt_trx,855003,2023-11-24,1
usdt_eth,93576,2023-11-24,1
usdc_eth,26689,2023-11-24,1
dai,2402,2023-11-24,1
usdc_eth,21526,2023-11-25,1
usdt_eth,71937,2023-11-25,1
dai,2011,2023-11-25,1
usdt_trx,752277,2023-11-25,1
usdt_eth,66958,2023-11-26,1
dai,1950,2023-11-26,1
usdc_eth,20625,2023-11-26,1
usdt_trx,709806,2023-11-26,1
dai,2321,2023-11-27,1
usdt_trx,888665,2023-11-27,1
usdt_eth,84741,2023-11-27,1
usdc_eth,26584,2023-11-27,1
usdt_trx,871716,2023-11-28,1
usdt_eth,84041,2023-11-28,1
usdc_eth,26453,2023-11-28,1
dai,2135,2023-11-28,1
dai,2658,2023-11-29,1
usdt_trx,885328,2023-11-29,1
usdc_eth,31407,2023-11-29,1
usdt_eth,107375,2023-11-29,1
usdt_eth,93120,2023-11-30,1
usdt_trx,896622,2023-11-30,1
dai,2298,2023-11-30,1
usdc_eth,29056,2023-11-30,1
dai,2494,2023-12-01,1
usdt_trx,919685,2023-12-01,1
usdc_eth,30954,2023-12-01,1
usdt_eth,94776,2023-12-01,1
usdt_eth,77726,2023-12-02,1
dai,2252,2023-12-02,1
usdc_eth,26216,2023-12-02,1
usdt_trx,769894,2023-12-02,1
dai,2297,2023-12-03,1
usdc_eth,25216,2023-12-03,1
usdt_eth,70992,2023-12-03,1
usdt_trx,745336,2023-12-03,1
usdc_eth,34625,2023-12-04,1
dai,2935,2023-12-04,1
usdt_trx,939333,2023-12-04,1
usdt_eth,102537,2023-12-04,1
dai,2756,2023-12-05,1
usdc_eth,33920,2023-12-05,1
usdt_trx,929554,2023-12-05,1
usdt_eth,101249,2023-12-05,1
dai,2537,2023-12-06,1
usdc_eth,33855,2023-12-06,1
usdt_eth,92166,2023-12-06,1
usdt_trx,910085,2023-12-06,1
usdt_trx,928105,2023-12-07,1
usdt_eth,110017,2023-12-07,1
dai,2698,2023-12-07,1
usdc_eth,34642,2023-12-07,1
dai,2720,2023-12-08,1
usdt_trx,913016,2023-12-08,1
usdc_eth,36151,2023-12-08,1
usdt_eth,104144,2023-12-08,1
usdc_eth,29195,2023-12-09,1
dai,2562,2023-12-09,1
usdt_eth,82562,2023-12-09,1
usdt_trx,799481,2023-12-09,1
usdc_eth,27595,2023-12-10,1
dai,2311,2023-12-10,1
usdt_eth,78156,2023-12-10,1
usdt_trx,751570,2023-12-10,1
usdt_eth,103637,2023-12-11,1
usdt_trx,926708,2023-12-11,1
dai,2863,2023-12-11,1
usdc_eth,35635,2023-12-11,1
usdt_trx,907715,2023-12-12,1
usdc_eth,29635,2023-12-12,1
dai,2628,2023-12-12,1
usdt_eth,88739,2023-12-12,1
dai,2761,2023-12-13,1
usdt_trx,896049,2023-12-13,1
usdc_eth,27262,2023-12-13,1
usdt_eth,85412,2023-12-13,1
usdt_eth,90791,2023-12-14,1
dai,2390,2023-12-14,1
usdc_eth,30312,2023-12-14,1
usdt_trx,911678,2023-12-14,1
usdc_eth,30845,2023-12-15,1
dai,2137,2023-12-15,1
