country_iso3,country_name,year,gdp_per_capita_usd,inflation_cpi_annual_pct,financial_account_baseline,remittances_received_pct_gdp,baseline_year,is_forward_filled
BGD,Bangladesh,2023,2551.01773827307,9.8835030377921,43.2839733431322,5.04555725354251,2024,False
BGD,Bangladesh,2024,2593.41611680774,10.4657482763412,43.2839733431322,6.11494686698428,2024,False
BGD,Bangladesh,2025,2593.41611680774,10.4657482763412,43.2839733431322,6.11494686698428,2024,True
BGR,Bulgaria,2020,10760.211975413,1.67244096855756,84.7243949771558,2.81676543082857,2024,False
BGR,Bulgaria,2021,12966.1457543396,3.29774435299515,84.7243949771558,2.38261240314066,2024,False
BGR,Bulgaria,2022,13999.1949530956,15.3252589264366,84.7243949771558,2.31150029458411,2024,False
BGR,Bulgaria,2023,15853.208636704,9.44284140088564,84.7243949771558,2.2372183910043,2024,False
BGR,Bulgaria,2024,17596.0173663521,2.44651943006079,84.7243949771558,2.3318173189881,2024,False
BGR,Bulgaria,2025,17596.0173663521,2.44651943006079,84.7243949771558,2.3318173189881,2024,True
BHR,Bahrain,2020,24342.8444554718,-2.31770629331379,82.3220521049445,,2024,False
BHR,Bahrain,2021,27147.8083882286,-0.60631938514085,82.3220521049445,,2024,False
BHR,Bahrain,2022,30470.5219276023,3.62574104304482,82.3220521049445,,2024,False
BHR,Bahrain,2023,29290.1284215098,0.0746206782192256,82.3220521049445,,2024,False
BHR,Bahrain,2024,29653.5682731534,0.919635459817651,82.3220521049445,,2024,False
BHR,Bahrain,2025,29653.5682731534,0.919635459817651,82.3220521049445,,2024,True
BHS,"Bahamas, The",2020,26178.7537607708,0.0385210980054558,,0.49025118689208,,False
BHS,"Bahamas, The",2021,30367.8605757708,2.90491262928478,,0.440646340450278,,False
BHS,"Bahamas, The",2022,34957.1613279737,5.60540633583044,,0.416556329514708,,False
BHS,"Bahamas, The",2023,38231.774484278,3.05291578969743,,0.410399245643789,,False
BHS,"Bahamas, The",2024,39455.4466548546,0.409162489083286,,0.416407710575514,,False
BHS,"Bahamas, The",2025,39455.4466548546,0.409162489083286,,0.416407710575514,,True
BIH,Bosnia and Herzegovina,2020,6130.31187968266,-1.0512960076349,77.4588922946912,9.54729598420506,2024,False
BIH,Bosnia and Herzegovina,2021,7295.34378682258,1.98163900587622,77.4588922946912,10.4675310843986,2024,False
BIH,Bosnia and Herzegovina,2022,7655.59421024383,14.0208440826771,77.4588922946912,10.5208784489857,2024,False
BIH,Bosnia and Herzegovina,2023,8663.02326458629,6.1059011284828,77.4588922946912,10.2332695977764,2024,False
BIH,Bosnia and Herzegovina,2024,9358.78768951134,1.69212733599724,77.4588922946912,10.5502824361912,2024,False
BIH,Bosnia and Herzegovina,2025,9358.78768951134,1.69212733599724,77.4588922946912,10.5502824361912,2024,True
BLR,Belarus,2020,6542.85579976768,5.54814357456511,,1.65173922227239,,False
BLR,Belarus,2021,7489.71894713888,9.46028389623106,,1.65049350927473,,False
BLR,Belarus,2022,7994.64806074889,15.209675274081,,2.01552933186967,,False
BLR,Belarus,2023,7896.75388295584,5.00059903091313,,1.73928584531142,,False
BLR,Belarus,2024,8317.63399913792,5.78531910427999,,1.81319105202764,,False
BLR,Belarus,2025,8317.63399913792,5.78531910427999,,1.81319105202764,,True
BLZ,Belize,2020,5238.54078175696,0.121434644614894,67.9682001512007,5.89481400963481,2024,False
BLZ,Belize,2021,6142.98930557031,3.23563659237071,67.9682001512007,5.57356290247454,2024,False
BLZ,Belize,2022,7068.21728043145,6.27689319447544,67.9682001512007,5.00304345845639,2024,False
BLZ,Belize,2023,7424.75821321022,4.38984017487675,67.9682001512007,4.90004565779905,2024,False
BLZ,Belize,2024,7681.24400583113,3.28955985952768,67.9682001512007,4.81171408822687,2024,False
BLZ,Belize,2025,7681.24400583113,3.28955985952768,67.9682001512007,4.81171408822687,2024,True
BMU,Bermuda,2020,106976.546239632,,,22.854911149781,,False
BMU,Bermuda,2021,112765.08167306,,,22.7105586583065,,False
BMU,Bermuda,2022,121613.939983629,,,22.2812886343297,,False
BMU,Bermuda,2023,132604.439086216,,,23.7237560180997,,False
BMU,Bermuda,2024,142855.374713782,,,25.4072084560735,,False
BMU,Bermuda,2025,142855.374713782,,,25.4072084560735,,True
BOL,Bolivia,2020,3580.96761778303,0.940742153381849,56.849052664469,2.66229538411819,2024,False
BOL,Bolivia,2021,4010.76053686204,0.737383721452275,56.849052664469,2.96057833302062,2024,False
BOL,Bolivia,2022,4219.46113742445,1.74632872945969,56.849052664469,2.86351523412907,2024,False
BOL,Bolivia,2023,4274.70820547613,2.57688800489192,56.849052664469,2.76917067099173,2024,False
BOL,Bolivia,2024,4421.16609889999,5.09976568317427,56.849052664469,2.34124280496525,2024,False
BOL,Bolivia,2025,4421.16609889999,5.09976568317427,56.849052664469,2.34124280496525,2024,True
BRA,Brazil,2020,7074.19407495707,3.21176803803376,86.3811782311541,0.241596221185315,2024,False
BRA,Brazil,2021,7972.53696080695,8.30165975585673,86.3811782311541,0.245534634681336,2024,False
