asset,date,active_addresses,transfer_count
USDC,2022-04-01,410356,796681
USDC,2022-04-02,390130,729107
USDC,2022-04-03,371485,625440
USDC,2022-04-04,414363,618857
USDC,2022-04-05,498079,707923
USDC,2022-04-06,369476,593394
USDC,2022-04-07,287900,534598
USDC,2022-04-08,424617,574190
USDC,2022-04-09,349177,398067
USDC,2022-04-10,403944,477556
USDC,2022-04-11,455945,665805
USDC,2022-04-12,470644,643574
USDC,2022-04-13,492541,688284
USDC,2022-04-14,509082,762055
USDC,2022-04-15,478801,712028
USDC,2022-04-16,455399,573088
USDC,2022-04-17,463544,521058
USDC,2022-04-18,502195,551989
USDC,2022-04-19,691775,721338
USDC,2022-04-20,810245,814106
USDC,2022-04-21,799359,877437
USDC,2022-04-22,643750,760557
USDC,2022-04-23,725254,695410
USDC,2022-04-24,793678,685640
USDC,2022-04-25,840785,804440
USDC,2022-04-26,846778,791378
USDC,2022-04-27,927282,824809
USDC,2022-04-28,959465,895292
USDC,2022-04-29,1065351,870667
USDC,2022-04-30,791311,600974
USDC,2022-05-01,865456,672248
USDC,2022-05-02,1174970,980139
USDC,2022-05-03,1162605,1006556
USDC,2022-05-04,1122365,1022151
USDC,2022-05-05,1040301,1087876
USDC,2022-05-06,1012822,1065451
USDC,2022-05-07,1004262,955328
USDC,2022-05-08,1026715,1038777
USDC,2022-05-09,1032737,1251613
USDC,2022-05-10,1119401,1528062
USDC,2022-05-11,1030506,1793136
USDC,2022-05-12,1034419,1674966
USDC,2022-05-13,982529,1223637
USDC,2022-05-14,996532,1129715
USDC,2022-05-15,1030144,1029615
USDC,2022-05-16,1083875,1079215
USDC,2022-05-17,1071051,932189
USDC,2022-05-18,1092732,968595
USDC,2022-05-19,1072787,991124
USDC,2022-05-20,1014381,891444
USDC,2022-05-21,1096557,839335
USDC,2022-05-22,1120021,926661
USDC,2022-05-23,1213715,1128363
USDC,2022-05-24,1150169,932698
USDC,2022-05-25,1168694,912504
USDC,2022-05-26,1299472,1112723
USDC,2022-05-27,1187567,1125631
USDC,2022-05-28,986990,846181
USDC,2022-05-29,1003984,814278
USDC,2022-05-30,1004450,899703
USDC,2022-05-31,1013074,959374
USDC,2022-06-01,859683,781262
USDC,2022-06-02,1052616,892550
USDC,2022-06-03,578905,746782
USDC,2022-06-04,892338,765771
USDC,2022-06-05,975603,770528
USDC,2022-06-06,952132,742411
USDC,2022-06-07,983205,873561
USDC,2022-06-08,913333,822022
USDC,2022-06-09,820730,778934
USDC,2022-06-10,822971,846529
USDC,2022-06-11,807327,822159
USDC,2022-06-12,789284,908629
USDC,2022-06-13,731220,1157038
USDC,2022-06-14,775750,1001124
USDC,2022-06-15,872707,1094872
USDC,2022-06-16,644112,868458
USDC,2022-06-17,688680,816530
USDC,2022-06-18,693662,960225
USDC,2022-06-19,687485,950207
USDC,2022-06-20,755545,964096
USDC,2022-06-21,698862,919694
USDC,2022-06-22,821015,948644
USDC,2022-06-23,679976,823222
USDC,2022-06-24,711701,888283
USDC,2022-06-25,687820,799207
USDC,2022-06-26,696262,783379
USDC,2022-06-27,578339,765989
USDC,2022-06-28,701083,852599
USDC,2022-06-29,647718,957987
USDC,2022-06-30,623012,885867
USDC,2022-07-01,594023,818378
USDC,2022-07-02,569957,712383
USDC,2022-07-03,566248,600968
USDC,2022-07-04,562752,747815
USDC,2022-07-05,556997,776728
USDC,2022-07-06,538777,737414
USDC,2022-07-07,559397,698808
USDC,2022-07-08,388402,684255
USDC,2022-07-09,517608,653270
USDC,2022-07-10,484662,570966
USDC,2022-07-11,529759,663526
USDC,2022-07-12,514079,629525
USDC,2022-07-13,533987,625998
USDC,2022-07-14,501965,683423
USDC,2022-07-15,445196,763935
USDC,2022-07-16,466669,705434
USDC,2022-07-17,444740,586373
USDC,2022-07-18,471138,730243
USDC,2022-07-19,617462,935291
USDC,2022-07-20,504900,918343
USDC,2022-07-21,397630,878658
USDC,2022-07-22,497908,945438
USDC,2022-07-23,605324,960880
USDC,2022-07-24,569032,990633
USDC,2022-07-25,431506,921253
USDC,2022-07-26,411504,1010542
USDC,2022-07-27,406650,1047757
USDC,2022-07-28,409305,1091533
USDC,2022-07-29,395911,1240585
USDC,2022-07-30,325998,1015114
USDC,2022-07-31,404684,1018779
USDC,2022-08-01,402398,1036702
USDC,2022-08-02,374680,1045126
USDC,2022-08-03,511098,1115654
USDC,2022-08-04,346171,919887
USDC,2022-08-05,316556,1004779
USDC,2022-08-06,279750,781599
USDC,2022-08-07,287510,730678
USDC,2022-08-08,372284,1020335
USDC,2022-08-09,356750,901071
USDC,2022-08-10,351768,724290
USDC,2022-08-11,359028,845257
USDC,2022-08-12,319209,825561
USDC,2022-08-13,326398,642732
USDC,2022-08-14,300898,762433
USDC,2022-08-15,336852,884883
USDC,2022-08-16,349060,961062
USDC,2022-08-17,320804,1000045
USDC,2022-08-18,293216,857185
USDC,2022-08-19,344297,1099888
USDC,2022-08-20,272252,939380
USDC,2022-08-21,268042,944416
USDC,2022-08-22,289971,1008556
USDC,2022-08-23,267634,821100
USDC,2022-08-24,261114,859329
USDC,2022-08-25,257383,781931
USDC,2022-08-26,282118,876348
USDC,2022-08-27,262173,804296
USDC,2022-08-28,248621,737670
USDC,2022-08-29,281398,796589
USDC,2022-08-30,278774,859665
USDC,2022-08-31,263962,899711
USDC,2022-09-01,276191,759459
USDC,2022-09-02,258554,669636
USDC,2022-09-03,238481,534589
USDC,2022-09-04,239420,605608
USDC,2022-09-05,243838,679428
USDC,2022-09-06,280107,948671
USDC,2022-09-07,249810,757086
USDC,2022-09-08,248239,801137
USDC,2022-09-09,264266,825348
USDC,2022-09-10,271237,730520
USDC,2022-09-11,248916,772717
USDC,2022-09-12,263161,982682
USDC,2022-09-13,267213,901021
USDC,2022-09-14,249141,859107
USDC,2022-09-15,236640,891709
USDC,2022-09-16,226324,705636
USDC,2022-09-17,209907,612574
USDC,2022-09-18,222909,685981
USDC,2022-09-19,255174,811278
USDC,2022-09-20,239528,779316
USDC,2022-09-21,236584,679693
USDC,2022-09-22,226960,728217
USDC,2022-09-23,224375,884573
USDC,2022-09-24,208036,705150
USDC,2022-09-25,205837,598968
USDC,2022-09-26,232158,750463
USDC,2022-09-27,309053,848312
USDC,2022-09-28,343149,761965
USDC,2022-09-29,306274,701209
USDC,2022-09-30,269367,638971
USDC,2022-10-01,232748,394402
USDC,2022-10-02,254776,483487
USDC,2022-10-03,264291,547120
USDC,2022-10-04,269603,599864
USDC,2022-10-05,272675,544296
USDC,2022-10-06,251879,600064
USDC,2022-10-07,282955,537980
USDC,2022-10-08,250099,390545
USDC,2022-10-09,240673,384155
USDC,2022-10-10,267536,485111
USDC,2022-10-11,395886,667278
USDC,2022-10-12,375871,445954
USDC,2022-10-13,304154,575862
USDC,2022-10-14,260879,474876
USDC,2022-10-15,237298,360613
USDC,2022-10-16,229749,362960
USDC,2022-10-17,236874,423857
USDC,2022-10-18,228500,460468
USDC,2022-10-19,222461,406059
USDC,2022-10-20,244156,448930
USDC,2022-10-21,225180,482514
USDC,2022-10-22,185701,313648
USDC,2022-10-23,189310,406427
USDC,2022-10-24,207447,489950
USDC,2022-10-25,234846,653366
USDC,2022-10-26,228073,636452
USDC,2022-10-27,216578,603116
USDC,2022-10-28,219664,542447
USDC,2022-10-29,216407,495928
USDC,2022-10-30,209674,473988
USDC,2022-10-31,232838,692937
USDC,2022-11-01,203657,591122
USDC,2022-11-02,206441,571704
USDC,2022-11-03,196534,486295
USDC,2022-11-04,221602,609459
USDC,2022-11-05,324768,677659
USDC,2022-11-06,297591,606052
USDC,2022-11-07,280679,786383
USDC,2022-11-08,358594,1358450
USDC,2022-11-09,487211,1478690
USDC,2022-11-10,394825,1571221
USDC,2022-11-11,264943,1214622
USDC,2022-11-12,228932,834515
USDC,2022-11-13,247613,917936
USDC,2022-11-14,266195,1142639
USDC,2022-11-15,241514,749242
USDC,2022-11-16,214815,536135
USDC,2022-11-17,242506,998677
USDC,2022-11-18,242402,841015
USDC,2022-11-19,197820,530122
USDC,2022-11-20,206911,848033
USDC,2022-11-21,237084,1074967
USDC,2022-11-22,200949,825450
USDC,2022-11-23,200162,1366120
USDC,2022-11-24,191646,848212
USDC,2022-11-25,168880,646889
USDC,2022-11-26,174883,629936
USDC,2022-11-27,167317,363077
USDC,2022-11-28,184513,582442
USDC,2022-11-29,179239,483484
USDC,2022-11-30,195937,505191
USDC,2022-12-01,214055,429524
USDC,2022-12-02,171065,404248
USDC,2022-12-03,173255,404538
USDC,2022-12-04,175560,339214
USDC,2022-12-05,184589,656558
USDC,2022-12-06,187593,485363
USDC,2022-12-07,195474,395281
USDC,2022-12-08,211268,373415
USDC,2022-12-09,185549,397036
USDC,2022-12-10,162282,250777
USDC,2022-12-11,169934,275768
USDC,2022-12-12,196003,421413
USDC,2022-12-13,203049,656004
USDC,2022-12-14,198908,592442
USDC,2022-12-15,189834,480890
USDC,2022-12-16,241365,569898
USDC,2022-12-17,218367,444404
USDC,2022-12-18,193353,326406
USDC,2022-12-19,209893,497671
USDC,2022-12-20,222289,546844
USDC,2022-12-21,211678,489693
USDC,2022-12-22,210456,550247
USDC,2022-12-23,205157,401467
USDC,2022-12-24,188739,415077
USDC,2022-12-25,199136,343575
USDC,2022-12-26,193989,422527
USDC,2022-12-27,197150,443587
USDC,2022-12-28,236939,729732
USDC,2022-12-29,267854,1220864
USDC,2022-12-30,238091,1066360
USDC,2022-12-31,233287,570542
USDC,2023-01-01,232422,458210
USDC,2023-01-02,282383,956257
USDC,2023-01-03,318377,1867911
USDC,2023-01-04,361848,1624383
USDC,2023-01-05,413722,1373457
USDC,2023-01-06,424640,897681
USDC,2023-01-07,355283,549172
USDC,2023-01-08,395443,745435
USDC,2023-01-09,434978,1216349
USDC,2023-01-10,343624,908088
USDC,2023-01-11,338938,815056
USDC,2023-01-12,338740,865041
USDC,2023-01-13,315370,874871
USDC,2023-01-14,393982,1693948
USDC,2023-01-15,328849,1395743
USDC,2023-01-16,317734,1360736
USDC,2023-01-17,334834,918846
USDC,2023-01-18,338372,990896
USDC,2023-01-19,315315,815959
USDC,2023-01-20,320878,807383
USDC,2023-01-21,303693,875233
USDC,2023-01-22,279879,980476
USDC,2023-01-23,323516,1031372
USDC,2023-01-24,282036,806912
USDC,2023-01-25,282911,975869
USDC,2023-01-26,303827,915563
USDC,2023-01-27,304941,862270
USDC,2023-01-28,251356,785423
USDC,2023-01-29,258627,924157
USDC,2023-01-30,272430,979769
USDC,2023-01-31,260677,754929
USDC,2023-02-01,268867,985197
USDC,2023-02-02,285930,926029
USDC,2023-02-03,251989,779642
USDC,2023-02-04,243208,770108
USDC,2023-02-05,236253,817427
USDC,2023-02-06,242651,898793
USDC,2023-02-07,252362,1011194
USDC,2023-02-08,255031,958438
USDC,2023-02-09,272216,945324
USDC,2023-02-10,254146,882274
USDC,2023-02-11,227892,525736
USDC,2023-02-12,221628,584940
USDC,2023-02-13,263362,806835
USDC,2023-02-14,246230,706518
USDC,2023-02-15,251198,695881
USDC,2023-02-16,283642,929725
USDC,2023-02-17,238114,761301
USDC,2023-02-18,245304,780081
USDC,2023-02-19,251108,799261
USDC,2023-02-20,265838,937149
USDC,2023-02-21,231963,824751
USDC,2023-02-22,231333,798301
USDC,2023-02-23,222012,681823
USDC,2023-02-24,230730,735195
USDC,2023-02-25,78544,186448
USDC,2023-02-26,221480,623514
USDC,2023-02-27,217781,666295
USDC,2023-02-28,225586,632687
USDC,2023-03-01,224045,596424
USDC,2023-03-02,231147,588878
USDC,2023-03-03,231569,710834
USDC,2023-03-04,204344,547397
USDC,2023-03-05,195791,531868
USDC,2023-03-06,203368,553481
USDC,2023-03-07,203836,615800
USDC,2023-03-08,208439,716552
USDC,2023-03-09,218956,783771
USDC,2023-03-10,255327,1063036
USDC,2023-03-11,344430,1549347
USDC,2023-03-12,219286,909136
USDC,2023-03-13,232092,1124061
USDC,2023-03-14,224226,1111997
USDC,2023-03-15,205502,1003278
USDC,2023-03-16,208679,867522
USDC,2023-03-17,205048,923562
USDC,2023-03-18,226865,1033411
USDC,2023-03-19,195746,860587
USDC,2023-03-20,211154,1271949
USDC,2023-03-21,197066,1090616
USDC,2023-03-22,146477,718631
USDC,2023-03-23,189663,934457
USDC,2023-03-24,218388,819452
USDC,2023-03-25,225350,656386
USDC,2023-03-26,170224,607665
USDC,2023-03-27,203550,673149
USDC,2023-03-28,189750,673478
USDC,2023-03-29,178946,657670
USDC,2023-03-30,178433,679728
USDC,2023-03-31,190638,671528
USDC,2023-04-01,180551,519284
USDC,2023-04-02,170403,557271
USDC,2023-04-03,194387,677292
USDC,2023-04-04,197182,603801
USDC,2023-04-05,188942,583630
USDC,2023-04-06,186841,593166
USDC,2023-04-07,182281,543579
USDC,2023-04-08,177337,504310
USDC,2023-04-09,191552,507783
USDC,2023-04-10,194074,599907
USDC,2023-04-11,225831,939625
USDC,2023-04-12,219056,1074500
USDC,2023-04-13,221595,910500
USDC,2023-04-14,232148,889001
USDC,2023-04-15,208069,641751
USDC,2023-04-16,207890,687097
USDC,2023-04-17,210994,878401
USDC,2023-04-18,219619,801221
USDC,2023-04-19,222171,768932
USDC,2023-04-20,221965,877339
USDC,2023-04-21,227693,906203
USDC,2023-04-22,203301,626454
USDC,2023-04-23,201679,663756
USDC,2023-04-24,198915,758675
USDC,2023-04-25,210639,799338
USDC,2023-04-26,223413,857191
USDC,2023-04-27,218653,876354
USDC,2023-04-28,215486,779766
USDC,2023-04-29,201635,651619
USDC,2023-04-30,218829,675961
USDC,2023-05-01,239152,781374
USDC,2023-05-02,219569,658218
USDC,2023-05-03,220062,714512
USDC,2023-05-04,292594,829216
USDC,2023-05-05,328824,902109
USDC,2023-05-06,375019,1007602
USDC,2023-05-07,310828,852906
USDC,2023-05-08,357403,1054767
USDC,2023-05-09,290242,809092
USDC,2023-05-10,292188,889530
USDC,2023-05-11,290410,912363
USDC,2023-05-12,262596,911684
USDC,2023-05-13,233086,997808
USDC,2023-05-14,227174,959177
USDC,2023-05-15,243064,843275
USDC,2023-05-16,234566,718463
USDC,2023-05-17,249804,825984
USDC,2023-05-18,239517,854607
USDC,2023-05-19,222362,712728
USDC,2023-05-20,220118,718660
USDC,2023-05-21,217475,578023
USDC,2023-05-22,282667,730418
USDC,2023-05-23,284407,750454
USDC,2023-05-24,256013,967856
USDC,2023-05-25,231218,810453
USDC,2023-05-26,221090,801066
USDC,2023-05-27,221702,875180
USDC,2023-05-28,228239,969368
USDC,2023-05-29,218219,834800
USDC,2023-05-30,245091,1020274
USDC,2023-05-31,247131,1130846
USDC,2023-06-01,227669,1006563
USDC,2023-06-02,217941,795018
USDC,2023-06-03,217863,808288
USDC,2023-06-04,231017,881649
USDC,2023-06-05,240614,1040385
USDC,2023-06-06,227737,784154
USDC,2023-06-07,222282,804672
USDC,2023-06-08,226810,718752
USDC,2023-06-09,217452,757963
USDC,2023-06-10,289483,1254551
USDC,2023-06-11,205431,837834
USDC,2023-06-12,209249,739911
USDC,2023-06-13,183563,765556
USDC,2023-06-14,220797,753544
USDC,2023-06-15,221160,826687
USDC,2023-06-16,212085,682204
USDC,2023-06-17,191799,594366
USDC,2023-06-18,192471,586362
USDC,2023-06-19,206178,637757
USDC,2023-06-20,205331,714010
USDC,2023-06-21,220497,851995
USDC,2023-06-22,212794,807434
USDC,2023-06-23,202003,851791
USDC,2023-06-24,202680,771329
USDC,2023-06-25,195807,739820
USDC,2023-06-26,207671,685244
USDC,2023-06-27,219415,779681
USDC,2023-06-28,223838,772203
USDC,2023-06-29,222130,985508
USDC,2023-06-30,259361,1281325
USDC,2023-07-01,218451,694015
USDC,2023-07-02,215216,834932
USDC,2023-07-03,227500,759600
USDC,2023-07-04,238891,731318
USDC,2023-07-05,211989,648670
USDC,2023-07-06,233921,1055063
USDC,2023-07-07,244642,1022807
USDC,2023-07-08,217352,827473
USDC,2023-07-09,208409,668627
USDC,2023-07-10,235425,840037
USDC,2023-07-11,237192,851449
USDC,2023-07-12,219925,699424
USDC,2023-07-13,257854,1109740
USDC,2023-07-14,280998,1428425
USDC,2023-07-15,230044,1113794
USDC,2023-07-16,216035,885718
USDC,2023-07-17,245416,1021301
USDC,2023-07-18,228089,837362
USDC,2023-07-19,229625,858451
USDC,2023-07-20,227446,824415
USDC,2023-07-21,226697,690885
USDC,2023-07-22,217775,647144
USDC,2023-07-23,204294,702703
USDC,2023-07-24,231306,778747
USDC,2023-07-25,217305,683313
USDC,2023-07-26,236022,861284
USDC,2023-07-27,212405,735465
USDC,2023-07-28,204153,608258
USDC,2023-07-29,190374,514888
USDC,2023-07-30,220170,564958
USDC,2023-07-31,250672,676593
USDC,2023-08-01,230273,723369
USDC,2023-08-02,219270,669276
USDC,2023-08-03,207964,605195
USDC,2023-08-04,199951,622443
USDC,2023-08-05,192182,851299
USDC,2023-08-06,190179,788749
USDC,2023-08-07,199797,901276
USDC,2023-08-08,207848,674970
USDC,2023-08-09,193770,595491
USDC,2023-08-10,194675,521905
USDC,2023-08-11,189537,516835
USDC,2023-08-12,169898,476908
USDC,2023-08-13,180971,482137
USDC,2023-08-14,195078,577130
USDC,2023-08-15,202096,615535
USDC,2023-08-16,216960,741607
USDC,2023-08-17,224637,929880
USDC,2023-08-18,218026,885925
USDC,2023-08-19,186115,666219
USDC,2023-08-20,183628,498437
USDC,2023-08-21,188454,646786
USDC,2023-08-22,199645,755522
USDC,2023-08-23,198486,742151
USDC,2023-08-24,197081,682548
USDC,2023-08-25,210697,688515
USDC,2023-08-26,190776,518425
USDC,2023-08-27,190805,560692
USDC,2023-08-28,194049,587724
USDC,2023-08-29,208277,734771
USDC,2023-08-30,200142,609641
USDC,2023-08-31,219498,653550
USDC,2023-09-01,210265,621256
USDC,2023-09-02,180410,486807
USDC,2023-09-03,179786,464874
USDC,2023-09-04,192696,564025
USDC,2023-09-05,200087,627288
USDC,2023-09-06,188888,593339
USDC,2023-09-07,185224,479677
USDC,2023-09-08,184461,490239
USDC,2023-09-09,154108,377627
USDC,2023-09-10,191557,547010
USDC,2023-09-11,219139,665721
USDC,2023-09-12,202384,669487
USDC,2023-09-13,194436,613521
USDC,2023-09-14,190189,629009
USDC,2023-09-15,178645,526956
USDC,2023-09-16,161682,475341
USDC,2023-09-17,159678,468447
USDC,2023-09-18,209104,661594
USDC,2023-09-19,238552,618686
USDC,2023-09-20,186754,583172
USDC,2023-09-21,181134,590008
USDC,2023-09-22,173420,507205
USDC,2023-09-23,154910,423976
USDC,2023-09-24,157995,508857
USDC,2023-09-25,166440,514766
USDC,2023-09-26,169078,456227
USDC,2023-09-27,182628,597897
USDC,2023-09-28,196681,752903
USDC,2023-09-29,222760,838744
USDC,2023-09-30,213449,737632
USDC,2023-10-01,225691,845260
USDC,2023-10-02,231440,962395
USDC,2023-10-03,221180,904771
USDC,2023-10-04,205477,811380
USDC,2023-10-05,198182,685321
USDC,2023-10-06,195897,745702
USDC,2023-10-07,170130,563996
USDC,2023-10-08,163731,470946
USDC,2023-10-09,201130,584394
USDC,2023-10-10,192211,548134
USDC,2023-10-11,198602,582700
USDC,2023-10-12,190208,582371
USDC,2023-10-13,181338,542221
USDC,2023-10-14,161771,424969
USDC,2023-10-15,156352,464185
USDC,2023-10-16,200056,769535
USDC,2023-10-17,191153,679641
USDC,2023-10-18,180263,577698
USDC,2023-10-19,192781,771603
USDC,2023-10-20,212704,855165
USDC,2023-10-21,204969,822300
USDC,2023-10-22,190687,732127
USDC,2023-10-23,232939,1128360
USDC,2023-10-24,318705,1238698
USDC,2023-10-25,401654,1294574
USDC,2023-10-26,343432,1157575
USDC,2023-10-27,316966,1003601
USDC,2023-10-28,325545,788746
USDC,2023-10-29,270294,739088
USDC,2023-10-30,430267,1049753
USDC,2023-10-31,420213,1239033
USDC,2023-11-01,446219,1998476
USDC,2023-11-02,407311,2129339
USDC,2023-11-03,339627,1775685
USDC,2023-11-04,372818,1759012
USDC,2023-11-05,270970,1273102
USDC,2023-11-06,331553,1136839
USDC,2023-11-07,439408,1497369
USDC,2023-11-08,316392,1195504
USDC,2023-11-09,436058,1975483
USDC,2023-11-10,435785,2301311
USDC,2023-11-11,474066,2414490
USDC,2023-11-12,386437,2010490
USDC,2023-11-13,396512,2140752
USDC,2023-11-14,362938,2099911
USDC,2023-11-15,444237,1972515
USDC,2023-11-16,511427,2193123
USDC,2023-11-17,431292,2014383
USDC,2023-11-18,372021,1397527
USDC,2023-11-19,404507,1478181
USDC,2023-11-20,516197,1935894
USDC,2023-11-21,521141,2101162
USDC,2023-11-22,472100,2006642
USDC,2023-11-23,509859,1567503
USDC,2023-11-24,441441,1439172
USDC,2023-11-25,436544,1288924
USDC,2023-11-26,444904,1243922
USDC,2023-11-27,437578,1493972
USDC,2023-11-28,535618,1480312
USDC,2023-11-29,477076,1447882
USDC,2023-11-30,453071,1353160
USDC,2023-12-01,493565,1430200
USDC,2023-12-02,449565,1271946
USDC,2023-12-03,454170,1244680
USDC,2023-12-04,525408,1969254
USDC,2023-12-05,575729,1948525
USDC,2023-12-06,584833,2368824
USDC,2023-12-07,632144,2450492
USDC,2023-12-08,804691,2880147
USDC,2023-12-09,800918,2657638
USDC,2023-12-10,730797,2132000
USDC,2023-12-11,767402,2864322
USDC,2023-12-12,696706,2510606
USDC,2023-12-13,689968,2413177
USDC,2023-12-14,733900,2919334
USDC,2023-12-15,840365,3067617
USDC,2023-12-16,736406,2341639
USDC,2023-12-17,719139,2261951
USDC,2023-12-18,788255,2640755
USDC,2023-12-19,795095,2536986
USDC,2023-12-20,808251,2565985
USDC,2023-12-21,870276,2725954
USDC,2023-12-22,935477,2917299
USDC,2023-12-23,792595,2146363
USDC,2023-12-24,816501,2460435
USDC,2023-12-25,788515,2306775
USDC,2023-12-26,845380,2481628
USDC,2023-12-27,795769,2375470
USDC,2023-12-28,769996,2379065
USDC,2023-12-29,697746,2407355
USDC,2023-12-30,643861,2112945
USDC,2023-12-31,628819,2084652
USDC,2024-01-01,617788,2043219
USDC,2024-01-02,762054,2380441
USDC,2024-01-03,761777,2560558
USDC,2024-01-04,707724,2302056
USDC,2024-01-05,686779,2175403
USDC,2024-01-06,637046,1941167
USDC,2024-01-07,654054,1839575
USDC,2024-01-08,711808,2305896
USDC,2024-01-09,701071,2391279
USDC,2024-01-10,687488,2393923
USDC,2024-01-11,696909,2402032
USDC,2024-01-12,666267,2296545
USDC,2024-01-13,690153,1995474
USDC,2024-01-14,712284,2133030
USDC,2024-01-15,699714,1892316
USDC,2024-01-16,710569,1976430
USDC,2024-01-17,763030,2272942
USDC,2024-01-18,778988,2515283
USDC,2024-01-19,750920,2638169
USDC,2024-01-20,749024,2156543
USDC,2024-01-21,719552,1990312
USDC,2024-01-22,753851,2564346
USDC,2024-01-23,745298,2597756
USDC,2024-01-24,707561,2439252
USDC,2024-01-25,721820,2496695
USDC,2024-01-26,1287707,2998362
USDC,2024-01-27,1208973,2543844
USDC,2024-01-28,1108881,2708156
USDC,2024-01-29,1150367,3065722
USDC,2024-01-30,1139396,3047857
USDC,2024-01-31,1685142,3969063
USDC,2024-02-01,1240758,3256353
USDC,2024-02-02,1079037,2952718
USDC,2024-02-03,902174,2327768
USDC,2024-02-04,903009,2527754
USDC,2024-02-05,895986,2806833
USDC,2024-02-06,756453,2084551
USDC,2024-02-07,915163,2957103
USDC,2024-02-08,884363,2966703
USDC,2024-02-09,869922,2878578
USDC,2024-02-10,808966,2735700
USDC,2024-02-11,756761,2556602
USDC,2024-02-12,802926,2769761
USDC,2024-02-13,853977,2990401
USDC,2024-02-14,902897,3415266
USDC,2024-02-15,882001,3230785
USDC,2024-02-16,811385,3083633
USDC,2024-02-17,755287,2660985
USDC,2024-02-18,747034,2722072
USDC,2024-02-19,787918,3019955
USDC,2024-02-20,792810,3016886
USDC,2024-02-21,790537,2974208
USDC,2024-02-22,794959,2860639
USDC,2024-02-23,770502,3029151
USDC,2024-02-24,758605,2646584
USDC,2024-02-25,722707,2492382
USDC,2024-02-26,902075,3009973
USDC,2024-02-27,971844,3779447
USDC,2024-02-28,1007598,3951485
USDC,2024-02-29,1157796,4124404
USDC,2024-03-01,1076665,3688151
USDC,2024-03-02,1066981,3430240
USDC,2024-03-03,1204397,3685363
USDC,2024-03-04,1199687,3795396
USDC,2024-03-05,1250199,4252175
USDC,2024-03-06,1299037,4023073
USDC,2024-03-07,1390976,4034759
USDC,2024-03-08,1295821,3989797
USDC,2024-03-09,1334736,3666945
USDC,2024-03-10,1256164,3384565
USDC,2024-03-11,1260506,3672848
USDC,2024-03-12,1203243,3586474
USDC,2024-03-13,1245633,3388735
USDC,2024-03-14,1378081,3786747
USDC,2024-03-15,1384111,4076726
USDC,2024-03-16,1466944,3987973
USDC,2024-03-17,1442785,3895235
USDC,2024-03-18,1488502,4158519
USDC,2024-03-19,1460511,4559358
USDC,2024-03-20,1299002,4155250
USDC,2024-03-21,1279069,3702990
USDC,2024-03-22,1205755,3691845
USDC,2024-03-23,1106532,3198621
USDC,2024-03-24,1131517,3362457
USDC,2024-03-25,1272189,3698781
USDC,2024-03-26,1288908,3718571
USDC,2024-03-27,1325224,3782131
USDC,2024-03-28,1387174,3859931
USDC,2024-03-29,1337111,3761673
USDC,2024-03-30,1397270,3761529
USDC,2024-03-31,1305360,3286387
USDC,2024-04-01,1380275,3594781
USDC,2024-04-02,1462090,3846411
USDC,2024-04-03,1381316,3441731
USDC,2024-04-04,1288709,2990362
USDC,2024-04-05,1053028,2727160
USDC,2024-04-06,912948,2356128
USDC,2024-04-07,859520,2294595
USDC,2024-04-08,991712,2725535
USDC,2024-04-09,957713,2797822
USDC,2024-04-10,996501,2873535
USDC,2024-04-11,1123659,2950628
USDC,2024-04-12,1214080,3265755
USDC,2024-04-13,1226451,3810195
USDC,2024-04-14,1110731,3657417
USDC,2024-04-15,1126020,3397548
USDC,2024-04-16,1194719,3914687
USDC,2024-04-17,1238480,3926897
USDC,2024-04-18,1119241,3831254
USDC,2024-04-19,1069597,4168636
USDC,2024-04-20,1003634,3816323
USDC,2024-04-21,906119,3604365
USDC,2024-04-22,1051935,3869283
USDC,2024-04-23,1045583,3721295
USDC,2024-04-24,1157034,4030267
USDC,2024-04-25,1042133,3921045
USDC,2024-04-26,736767,2638029
USDC,2024-04-27,891575,3453069
USDC,2024-04-28,858887,3147352
USDC,2024-04-29,876303,3354415
USDC,2024-04-30,1038349,3822595
USDC,2024-05-01,979955,3964109
USDC,2024-05-02,929848,3595074
USDC,2024-05-03,900354,3339769
USDC,2024-05-04,838597,3092320
USDC,2024-05-05,766843,2699023
USDC,2024-05-06,890468,3150623
USDC,2024-05-07,899777,3115231
USDC,2024-05-08,886956,2996172
USDC,2024-05-09,882063,2838439
USDC,2024-05-10,898607,2895819
USDC,2024-05-11,774051,2491574
USDC,2024-05-12,751866,2422107
USDC,2024-05-13,972353,3212063
USDC,2024-05-14,951670,3081057
USDC,2024-05-15,1044688,3397146
USDC,2024-05-16,1083747,3381801
USDC,2024-05-17,1034112,3311347
USDC,2024-05-18,914462,3069019
USDC,2024-05-19,842134,2957867
USDC,2024-05-20,999914,3707960
USDC,2024-05-21,1092474,3656507
USDC,2024-05-22,1070972,3755610
USDC,2024-05-23,1008164,3707240
USDC,2024-05-24,898926,3387063
USDC,2024-05-25,815234,3002119
USDC,2024-05-26,817035,3048586
USDC,2024-05-27,950285,3249194
USDC,2024-05-28,962199,3520612
USDC,2024-05-29,951490,3123002
USDC,2024-05-30,928948,3040933
USDC,2024-05-31,876713,3080731
USDC,2024-06-01,794019,2556302
USDC,2024-06-02,814635,2813381
USDC,2024-06-03,921390,2971991
USDC,2024-06-04,907325,3032138
USDC,2024-06-05,956410,3106861
USDC,2024-06-06,981247,3187280
USDC,2024-06-07,1053616,3483883
