country_iso3,country_name,year,adoption_percentile,rank,rank_note,overall_score,centralized_service_value_received_rank,defi_value_received_rank,institutional_centralized_service_value_received_rank,number_of_onchain_deposits_rank,onchain_retail_value_received_rank,onchain_value_received_rank,p2p_exchange_trade_volume_rank,retail_centralized_service_value_received_rank,retail_defi_value_received_rank,gdp_per_capita_usd,inflation_cpi_annual_pct,financial_account_baseline,baseline_year,remittances_received_pct_gdp,post_2022,is_forward_filled
THA,Thailand,2020,0.9214285714285716,12.0,,0.365,,,,21.0,15.0,17.0,33.0,,,6985.64393892574,-0.845937147357041,91.8249814693343,2024.0,1.57323400130361,0,False
THA,Thailand,2021,0.9285714285714286,12.0,,0.17,,,,,11.0,7.0,76.0,,,7057.20754802279,1.23039541318384,91.8249814693343,2024.0,1.71464731576995,0,False
THA,Thailand,2022,0.9517241379310344,8.0,,,12.0,5.0,,,,,61.0,12.0,3.0,6909.35281815827,-1.61068030486688,91.8249814693343,2024.0,1.80546752206825,0,False
THA,Thailand,2023,0.9415584415584416,10.0,,,8.0,6.0,,,,,44.0,15.0,6.0,7195.10130919449,8.47805174421543,91.8249814693343,2024.0,1.8786395323162,1,False
THA,Thailand,2024,0.9,16.0,,,16.0,19.0,,,,,,15.0,16.0,7346.62022142185,1.36580540798037,91.8249814693343,2024.0,1.79598323750296,1,False
THA,Thailand,2025,0.875968992248062,17.0,,,17.0,15.0,17.0,,,,,21.0,,7346.62022142185,1.36580540798037,91.8249814693343,2024.0,1.79598323750296,1,True
TJK,Tajikistan,2020,0.0,,Among lowest,0.0,,,,141.0,133.0,134.0,,,,834.311715460625,,54.5193771390539,2024.0,26.8848943162433,0,False
TJK,Tajikistan,2021,0.1428571428571429,133.0,,0.01,,,,,130.0,133.0,124.0,,,896.748053372182,,54.5193771390539,2024.0,32.6893794785095,0,False
TJK,Tajikistan,2022,0.1241379310344827,128.0,,,124.0,126.0,,,,,135.0,124.0,124.0,1052.17949484894,,54.5193771390539,2024.0,49.8953124537059,0,False
TJK,Tajikistan,2023,0.1298701298701299,135.0,,,122.0,139.0,,,,,116.0,128.0,139.0,1178.47990060249,,54.5193771390539,2024.0,37.8445781946342,1,False
TJK,Tajikistan,2024,0.2266666666666666,117.0,,,133.0,93.0,,,,,,127.0,113.0,1341.20229027672,,54.5193771390539,2024.0,47.8852110026872,1,False
TKM,Turkmenistan,2020,0.0,,Among lowest,0.0,,,,31.0,112.0,82.0,,,,5972.72356566861,,,,,0,False
TKM,Turkmenistan,2021,0.0974025974025973,140.0,,0.0,,,,,107.0,132.0,156.0,,,5723.30227157906,,,,,0,False
TTO,Trinidad and Tobago,2020,0.2928571428571428,100.0,,0.025,,,,58.0,128.0,132.0,74.0,,,15283.6270531554,0.598986330824643,74.5920641469519,2024.0,0.930835122563685,0,False
TTO,Trinidad and Tobago,2021,0.1948051948051947,125.0,,0.01,,,,,131.0,126.0,57.0,,,17712.5674104655,2.05922746915458,74.5920641469519,2024.0,0.965999163414196,0,False
TTO,Trinidad and Tobago,2022,0.1724137931034483,121.0,,,122.0,127.0,,,,,60.0,122.0,121.0,20750.5202434652,5.82838638517959,74.5920641469519,2024.0,0.721089455082734,0,False
TTO,Trinidad and Tobago,2023,0.1688311688311687,129.0,,,133.0,127.0,,,,,112.0,136.0,127.0,18308.4536298575,4.62930242419968,74.5920641469519,2024.0,0.808146849836887,1,False
TTO,Trinidad and Tobago,2024,0.0933333333333333,137.0,,,128.0,140.0,,,,,,123.0,142.0,18733.4110406494,0.526884625776839,74.5920641469519,2024.0,0.776983327920758,1,False
TTO,Trinidad and Tobago,2025,0.1395348837209302,112.0,,,113.0,104.0,116.0,,,,,110.0,,18733.4110406494,0.526884625776839,74.5920641469519,2024.0,0.776983327920758,1,True
TUN,Tunisia,2020,0.1999999999999999,113.0,,0.014,,,,80.0,54.0,59.0,139.0,,,3548.65363663803,5.63415115897625,37.8444860328559,2024.0,5.36706286105133,0,False
TUN,Tunisia,2021,0.5974025974025974,63.0,,0.04,,,,,68.0,90.0,44.0,,,3906.93926319391,5.706350208307,37.8444860328559,2024.0,6.30339440555567,0,False
TUN,Tunisia,2022,0.6620689655172414,50.0,,,63.0,64.0,,,,,22.0,63.0,68.0,3707.29283414381,8.30646124447623,37.8444860328559,2024.0,6.24650668661797,0,False
TUN,Tunisia,2023,0.6493506493506493,55.0,,,43.0,92.0,,,,,23.0,44.0,92.0,3951.11683376921,9.32899597507865,37.8444860328559,2024.0,5.95811983250858,1,False
TUN,Tunisia,2024,0.4733333333333334,80.0,,,60.0,105.0,,,,,,49.0,101.0,4181.13789301228,7.20661657168794,37.8444860328559,2024.0,6.34487013750789,1,False
TUN,Tunisia,2025,0.6046511627906976,52.0,,,53.0,67.0,61.0,,,,,43.0,,4181.13789301228,7.20661657168794,37.8444860328559,2024.0,6.34487013750789,1,True
TUR,Turkiye,2020,0.8,29.0,,0.174,,,,50.0,17.0,10.0,93.0,,,8798.11791709313,12.2789574462574,81.5545478352063,2024.0,0.11122799635979,0,False
TUR,Turkiye,2021,0.8376623376623377,26.0,,0.1,,,,,8.0,9.0,147.0,,,9981.76398411336,19.5964926913324,81.5545478352063,2024.0,0.0864348823920577,0,False
TUR,Turkiye,2022,0.9241379310344828,12.0,,,9.0,19.0,,,,,121.0,9.0,15.0,10897.8397861365,72.3088359891207,81.5545478352063,2024.0,0.0751540758235723,0,False
TUR,Turkiye,2023,0.9285714285714286,12.0,,,11.0,12.0,,,,,35.0,9.0,12.0,13375.0947282864,53.8594087593315,81.5545478352063,2024.0,0.0901648572680327,1,False
TUR,Turkiye,2024,0.9333333333333332,11.0,,,14.0,15.0,,,,,,11.0,11.0,15892.7157287241,58.5064507300343,81.5545478352063,2024.0,0.0722524337048219,1,False
TUR,Turkiye,2025,0.8992248062015504,14.0,,,13.0,22.0,12.0,,,,,11.0,,15892.7157287241,58.5064507300343,81.5545478352063,2024.0,0.0722524337048219,1,True
TZA,Tanzania,2020,0.5785714285714285,60.0,,0.081,,,,134.0,42.0,86.0,13.0,,,1117.41528320313,3.29029062798325,59.8275253090773,2024.0,0.493668773904517,0,False
TZA,Tanzania,2021,0.8831168831168831,19.0,,0.13,,,,,45.0,60.0,4.0,,,1159.85656738281,3.69091958802199,59.8275253090773,2024.0,0.790350505202583,0,False
TZA,Tanzania,2022,0.6827586206896552,47.0,,,81.0,61.0,,,,,9.0,81.0,42.0,1207.52062988281,4.35027204269101,59.8275253090773,2024.0,0.929057337699634,0,False
TZA,Tanzania,2023,0.8506493506493507,24.0,,,57.0,27.0,,,,,6.0,62.0,27.0,1224.00219726563,3.79923291384916,59.8275253090773,2024.0,1.56634796086625,1,False
TZA,Tanzania,2024,0.5933333333333333,62.0,,,81.0,69.0,,,,,,66.0,62.0,1186.71691894531,3.05694676312373,59.8275253090773,2024.0,1.42465392903549,1,False
TZA,Tanzania,2025,0.4418604651162791,73.0,,,51.0,95.0,49.0,,,,,50.0,,1186.71691894531,3.05694676312373,59.8275253090773,2024.0,1.42465392903549,1,True
UGA,Uganda,2020,0.5642857142857143,62.0,,0.079,,,,139.0,48.0,57.0,14.0,,,845.766463890124,3.31332289544502,72.8273757556063,2024.0,2.82418111836855,0,False
UGA,Uganda,2021,0.5844155844155844,65.0,,0.04,,,,,81.0,99.0,34.0,,,882.791717542504,2.20457204757414,72.8273757556063,2024.0,2.85028028798949,0,False
UGA,Uganda,2022,0.3172413793103448,100.0,,,89.0,105.0,,,,,91.0,89.0,105.0,963.067314117178,7.1957888597581,72.8273757556063,2024.0,2.74413888269122,0,False
UGA,Uganda,2023,0.7142857142857143,45.0,,,105.0,34.0,,,,,18.0,86.0,34.0,1002.30913917142,5.35094804280395,72.8273757556063,2024.0,3.10402269113861,1,False
UGA,Uganda,2024,0.78,34.0,,,64.0,12.0,,,,,,57.0,31.0,1077.91278452817,3.3233806708656,72.8273757556063,2024.0,2.6514080949333,1,False
UGA,Uganda,2025,0.7209302325581395,37.0,,,44.0,17.0,42.0,,,,,47.0,,1077.91278452817,3.3233806708656,72.8273757556063,2024.0,2.6514080949333,1,True
UKR,Ukraine,2020,1.0,1.0,,1.0,,,,7.0,4.0,4.0,11.0,,,3709.76928710938,2.73249209419427,87.581225854266,2024.0,9.71346014003703,0,False
UKR,Ukraine,2021,0.9805194805194806,4.0,,0.29,,,,,5.0,6.0,40.0,,,4775.94580078125,9.36313917695223,87.581225854266,2024.0,9.04058383088579,0,False
UKR,Ukraine,2022,0.986206896551724,3.0,,,6.0,10.0,,,,,39.0,6.0,14.0,4199.6708984375,20.1836366617478,87.581225854266,2024.0,10.360546734925,0,False
UKR,Ukraine,2023,0.974025974025974,5.0,,,5.0,10.0,,,,,11.0,3.0,10.0,5139.59814453125,12.8490222828559,87.581225854266,2024.0,8.25895300735777,1,False
UKR,Ukraine,2024,0.9666666666666668,6.0,,,7.0,5.0,,,,,,5.0,6.0,5389.47314453125,6.50198464669254,87.581225854266,2024.0,6.29124492943216,1,False
UKR,Ukraine,2025,0.9457364341085271,8.0,,,6.0,8.0,6.0,,,,,4.0,,5389.47314453125,6.50198464669254,87.581225854266,2024.0,6.29124492943216,1,True
URY,Uruguay,2020,0.4071428571428571,84.0,,0.048,,,,70.0,113.0,104.0,64.0,,,15757.5355995779,9.75640636078194,73.7451275567861,2024.0,0.207465871227739,0,False
URY,Uruguay,2021,0.3246753246753247,105.0,,0.02,,,,,116.0,117.0,42.0,,,17881.818721099,7.74791402314762,73.7451275567861,2024.0,0.207005780162034,0,False
URY,Uruguay,2022,0.4344827586206896,83.0,,,96.0,114.0,,,,,32.0,96.0,118.0,20818.6146091144,9.10437983075437,73.7451275567861,2024.0,0.177304603447649,0,False
URY,Uruguay,2023,0.2207792207792207,121.0,,,110.0,123.0,,,,,117.0,107.0,123.0,23019.4221560046,5.86910359896119,73.7451275567861,2024.0,0.172593352704533,1,False
URY,Uruguay,2024,0.1999999999999999,121.0,,,112.0,129.0,,,,,,113.0,131.0,23906.5133029408,4.84914366613156,73.7451275567861,2024.0,0.16813172308694,1,False
URY,Uruguay,2025,0.1860465116279069,106.0,,,104.0,112.0,104.0,,,,,102.0,,23906.5133029408,4.84914366613156,73.7451275567861,2024.0,0.16813172308694,1,True
USA,United States,2020,0.9642857142857144,6.0,,0.627,,,,39.0,6.0,5.0,16.0,,,63515.9491807833,1.23358439630629,97.0230983290589,2024.0,0.0324161750844288,0,False
USA,United States,2021,0.9545454545454546,8.0,,0.22,,,,,4.0,3.0,109.0,,,70205.050916026,4.69785886363742,97.0230983290589,2024.0,0.0304223696836328,0,False
USA,United States,2022,0.9724137931034482,5.0,,,3.0,3.0,,,,,111.0,3.0,2.0,76657.2488844403,8.00279982052121,97.0230983290589,2024.0,0.0299279250881351,0,False
USA,United States,2023,0.9805194805194806,4.0,,,2.0,2.0,,,,,12.0,8.0,2.0,81032.262117545,4.11633838374488,97.0230983290589,2024.0,0.0307780574276945,1,False
USA,United States,2024,0.98,4.0,,,2.0,4.0,,,,,,12.0,4.0,84534.0407841548,2.94952520485207,97.0230983290589,2024.0,0.0303016009637605,1,False
USA,United States,2025,0.992248062015504,2.0,,,2.0,2.0,2.0,,,,,10.0,,84534.0407841548,2.94952520485207,97.0230983290589,2024.0,0.0303016009637605,1,True
UZB,Uzbekistan,2020,0.1857142857142857,115.0,,0.013,,,,136.0,83.0,85.0,127.0,,,1978.28051860763,12.8677297362606,59.6583830145186,2024.0,10.6613149757896,0,False
UZB,Uzbekistan,2021,0.3896103896103896,95.0,,0.03,,,,,58.0,52.0,146.0,,,2258.51964119278,10.8492397508122,59.6583830145186,2024.0,11.9948771448385,0,False
UZB,Uzbekistan,2022,0.4068965517241379,87.0,,,46.0,99.0,,,,,140.0,46.0,77.0,2578.66689394219,11.4466436998836,59.6583830145186,2024.0,17.2173418207715,0,False
UZB,Uzbekistan,2023,0.8441558441558441,25.0,,,44.0,15.0,,,,,54.0,39.0,15.0,2878.96879292451,9.95659071258018,59.6583830145186,2024.0,13.8041936750861,1,False
UZB,Uzbekistan,2024,0.7866666666666666,33.0,,,46.0,30.0,,,,,,40.0,26.0,3161.70010632875,9.62825465956682,59.6583830145186,2024.0,14.4210991468962,1,False
UZB,Uzbekistan,2025,0.6124031007751938,51.0,,,68.0,41.0,67.0,,,,,55.0,,3161.70010632875,9.62825465956682,59.6583830145186,2024.0,14.4210991468962,1,True
VEN,"Venezuela, RB",2020,0.9857142857142858,3.0,,0.799,,,,15.0,14.0,19.0,2.0,,,1506.0436210041,,87.3184627954851,2024.0,,0,False
VEN,"Venezuela, RB",2021,0.961038961038961,7.0,,0.25,,,,,22.0,29.0,6.0,,,2004.93397949792,,87.3184627954851,2024.0,,0,False
VEN,"Venezuela, RB",2023,0.7467532467532467,40.0,,,19.0,90.0,,,,,32.0,17.0,90.0,3617.43594578269,,87.3184627954851,2024.0,,1,False
VEN,"Venezuela, RB",2024,0.92,13.0,,,17.0,11.0,,,,,,16.0,12.0,4217.59102643391,,87.3184627954851,2024.0,,1,False
VEN,"Venezuela, RB",2025,0.8682170542635659,18.0,,,14.0,37.0,15.0,,,,,13.0,,4217.59102643391,,87.3184627954851,2024.0,,1,True
VNM,Viet Nam,2020,0.9357142857142856,10.0,,0.443,,,,44.0,2.0,2.0,81.0,,,3534.03953482647,3.22093436652514,70.5507533567583,2024.0,3.0911959715008,0,False
VNM,Viet Nam,2021,1.0,1.0,,1.0,,,,,2.0,4.0,3.0,,,3704.1935590038,1.83471554810444,70.5507533567583,2024.0,3.47147757606586,0,False
VNM,Viet Nam,2022,1.0,1.0,,,5.0,7.0,,,,,2.0,5.0,6.0,4147.69777213621,3.15650749963129,70.5507533567583,2024.0,3.19268406571154,0,False
VNM,Viet Nam,2023,0.987012987012987,3.0,,,4.0,3.0,,,,,2.0,4.0,3.0,4323.35031982451,3.25289282667662,70.5507533567583,2024.0,3.2268646150333,1,False
VNM,Viet Nam,2024,0.9733333333333334,5.0,,,3.0,6.0,,,,,,3.0,5.0,4717.29028732449,3.62109273885843,70.5507533567583,2024.0,3.35860522617933,1,False
VNM,Viet Nam,2025,0.9767441860465116,4.0,,,4.0,6.0,4.0,,,,,3.0,,4717.29028732449,3.62109273885843,70.5507533567583,2024.0,3.35860522617933,1,True
ZAF,South Africa,2020,0.9571428571428572,7.0,,0.526,,,,41.0,9.0,12.0,10.0,,,5580.60383075189,3.23238831615113,81.1259662052011,2024.0,0.239923790431449,0,False
ZAF,South Africa,2021,0.9025974025974026,16.0,,0.14,,,,,16.0,18.0,62.0,,,6828.75624590017,4.61874544887136,81.1259662052011,2024.0,0.220638358471984,0,False
ZAF,South Africa,2022,0.8,30.0,,,29.0,41.0,,,,,81.0,29.0,31.0,6534.24867783397,7.03987272546482,81.1259662052011,2024.0,0.214147215380552,0,False
ZAF,South Africa,2023,0.8051948051948052,31.0,,,21.0,45.0,,,,,25.0,22.0,45.0,6034.27208964673,6.0752438457966,81.1259662052011,2024.0,0.210618728835036,1,False
ZAF,South Africa,2024,0.8066666666666666,30.0,,,19.0,40.0,,,,,,28.0,35.0,6267.186814093,4.36115246518962,81.1259662052011,2024.0,0.213233288359423,1,False
ZAF,South Africa,2025,0.7906976744186046,28.0,,,25.0,39.0,26.0,,,,,23.0,,6267.186814093,4.36115246518962,81.1259662052011,2024.0,0.213233288359423,1,True
ZMB,Zambia,2020,0.4357142857142857,80.0,,0.051,,,,113.0,89.0,115.0,24.0,,,951.644316655957,15.7330604721369,72.7024245599811,2024.0,0.743558162947741,0,False
ZMB,Zambia,2021,0.7272727272727273,43.0,,0.06,,,,,77.0,66.0,17.0,,,1127.16077872857,22.0207676245777,72.7024245599811,2024.0,1.08483362686231,0,False
ZMB,Zambia,2022,0.1793103448275862,120.0,,,119.0,118.0,,,,,75.0,119.0,111.0,1447.12310138035,10.9932039209136,72.7024245599811,2024.0,0.834891790615501,0,False
ZMB,Zambia,2023,0.2272727272727273,120.0,,,114.0,132.0,,,,,41.0,117.0,132.0,1330.72780576709,10.884531691282,72.7024245599811,2024.0,0.890885868311165,1,False
ZMB,Zambia,2024,0.62,58.0,,,35.0,80.0,,,,,,54.0,78.0,1187.10943350064,14.9856262747939,72.7024245599811,2024.0,1.32123122514255,1,False
ZMB,Zambia,2025,0.2790697674418605,94.0,,,55.0,118.0,57.0,,,,,54.0,,1187.10943350064,14.9856262747939,72.7024245599811,2024.0,1.32123122514255,1,True
ZWE,Zimbabwe,2020,0.0,,Among lowest,0.0,,,,133.0,91.0,116.0,,,,2059.67445384499,557.201817362051,49.5216018025126,2024.0,5.72864357431639,0,False
ZWE,Zimbabwe,2021,0.6103896103896104,61.0,,0.04,,,,,87.0,113.0,9.0,,,2613.60542083552,98.5461050920624,49.5216018025126,2024.0,6.23340250411359,0,False
ZWE,Zimbabwe,2022,0.5103448275862069,72.0,,,69.0,117.0,,,,,47.0,69.0,119.0,2536.40050223076,104.705170628667,49.5216018025126,2024.0,7.56925412522426,0,False
ZWE,Zimbabwe,2023,0.3376623376623376,103.0,,,83.0,120.0,,,,,52.0,102.0,120.0,2195.22492079245,,49.5216018025126,2024.0,9.20296621227039,1,False
ZWE,Zimbabwe,2024,0.3066666666666666,105.0,,,61.0,118.0,,,,,,80.0,116.0,2497.20332208763,,49.5216018025126,2024.0,8.44955415885716,1,False
ZWE,Zimbabwe,2025,0.2325581395348837,100.0,,,83.0,114.0,80.0,,,,,86.0,,2497.20332208763,,49.5216018025126,2024.0,8.44955415885716,1,True
