date,asset,transfer_volume_usd,post_nov_2022,active_addresses,active_addresses_squared
2021-07-17,USDC,1654537979,0,23221,539214841
2021-07-18,USDC,1646186031,0,19813,392554969
2021-07-19,USDC,1882742176,0,28629,819619641
2021-07-20,USDC,2382271230,0,32942,1085175364
2021-07-21,USDC,2641185552,0,30878,953450884
2021-07-22,USDC,1951581122,0,27301,745344601
2021-07-23,USDC,1843554513,0,26400,696960000
2021-07-24,USDC,1879930934,0,24617,605996689
2021-07-25,USDC,1597724492,0,21041,442723681
2021-07-26,USDC,4345976082,0,34164,1167178896
2021-07-27,USDC,3322377092,0,32943,1085241249
2021-07-28,USDC,3167300230,0,30415,925072225
2021-07-29,USDC,2436098922,0,28689,823058721
2021-07-30,USDC,2767764066,0,29879,892754641
2021-07-31,USDC,2089374194,0,29191,852114481
2021-08-01,USDC,2486455912,0,24714,610781796
2021-08-02,USDC,2439258777,0,30374,922579876
2021-08-03,USDC,2813334453,0,29660,879715600
2021-08-04,USDC,2835178251,0,31414,986839396
2021-08-05,USDC,3178159135,0,26511,702833121
2021-08-06,USDC,2937467305,0,30209,912583681
2021-08-07,USDC,3489017547,0,27789,772228521
2021-08-08,USDC,3012509725,0,26935,725494225
2021-08-09,USDC,3898068399,0,29627,877759129
2021-08-10,USDC,2931130333,0,28963,838855369
2021-08-11,USDC,2785529004,0,31397,985771609
2021-08-12,USDC,2994704874,0,34194,1169229636
2021-08-13,USDC,2628902158,0,29728,883753984
2021-08-14,USDC,2254426890,0,26050,678602500
2021-08-15,USDC,2487714412,0,24128,582160384
2021-08-16,USDC,2817667036,0,31245,976250025
2021-08-17,USDC,3516524402,0,30448,927080704
2021-08-18,USDC,3083898715,0,31050,964102500
2021-08-19,USDC,2800835700,0,36110,1303932100
2021-08-20,USDC,2726460511,0,32631,1064782161
2021-08-21,USDC,2204325275,0,27014,729756196
2021-08-22,USDC,2003215527,0,27262,743216644
2021-08-23,USDC,2455907973,0,30157,909444649
2021-08-24,USDC,2963784032,0,30124,907455376
2021-08-25,USDC,2658484333,0,27071,732839041
2021-08-26,USDC,2796769690,0,26462,700237444
2021-08-27,USDC,2701122162,0,25121,631064641
2021-08-28,USDC,1753172363,0,23713,562306369
2021-08-29,USDC,1949814217,0,22521,507195441
2021-08-30,USDC,2622499236,0,30590,935748100
2021-08-31,USDC,3343430902,0,31343,982383649
2021-09-01,USDC,3244150267,0,32522,1057680484
2021-09-02,USDC,3143686060,0,36163,1307762569
2021-09-03,USDC,3401964526,0,30571,934586041
2021-09-04,USDC,2628095148,0,25714,661209796
2021-09-05,USDC,2324755018,0,23768,564917824
2021-09-06,USDC,2592075507,0,30236,914215696
2021-09-07,USDC,5947165235,0,37864,1433682496
2021-09-08,USDC,4765769583,0,37559,1410678481
2021-09-09,USDC,3450210441,0,37265,1388680225
2021-09-10,USDC,3691326992,0,40628,1650634384
2021-09-11,USDC,2652390883,0,33872,1147312384
2021-09-12,USDC,2394483277,0,28879,833996641
2021-09-13,USDC,3628988394,0,34044,1158993936
2021-09-14,USDC,2519296426,0,33515,1123255225
2021-09-15,USDC,2470653828,0,32530,1058200900
2021-09-16,USDC,3019567636,0,32110,1031052100
2021-09-17,USDC,2793493277,0,30555,933608025
2021-09-18,USDC,2210179953,0,26556,705221136
2021-09-19,USDC,2034748121,0,23947,573458809
2021-09-20,USDC,5202372291,0,36273,1315730529
2021-09-21,USDC,5165987150,0,33214,1103169796
2021-09-22,USDC,3905266045,0,32399,1049695201
2021-09-23,USDC,2989210780,0,26925,724955625
2021-09-24,USDC,4132538967,0,27513,756965169
2021-09-25,USDC,3005798209,0,22981,528126361
2021-09-26,USDC,3719002400,0,20460,418611600
2021-09-27,USDC,3153527155,0,25927,672209329
2021-09-28,USDC,3234280358,0,28887,834458769
2021-09-29,USDC,3096200242,0,30576,934891776
2021-09-30,USDC,3038068264,0,28041,786297681
2021-10-01,USDC,3489367696,0,35593,1266861649
2021-10-02,USDC,2517695174,0,29062,844599844
2021-10-03,USDC,2262697516,0,23543,554272849
2021-10-04,USDC,2886834627,0,30044,902641936
2021-10-05,USDC,2723328431,0,31922,1019014084
2021-10-06,USDC,3358844472,0,30387,923369769
2021-10-07,USDC,3128456280,0,30653,939606409
2021-10-08,USDC,2716836270,0,29734,884110756
2021-10-09,USDC,2005512526,0,29068,844948624
2021-10-10,USDC,2553564243,0,30443,926776249
2021-10-11,USDC,2971560705,0,28920,836366400
2021-10-12,USDC,3375680364,0,30709,943042681
2021-10-13,USDC,3067360744,0,31144,969948736
2021-10-14,USDC,3161139708,0,31229,975250441
2021-10-15,USDC,4289629016,0,33979,1154572441
2021-10-16,USDC,2886818679,0,28807,829843249
2021-10-17,USDC,2647518203,0,29500,870250000
2021-10-18,USDC,3349379834,0,35718,1275775524
2021-10-19,USDC,3317029545,0,33864,1146770496
2021-10-20,USDC,3641553954,0,35871,1286728641
2021-10-21,USDC,4933838154,0,33066,1093360356
2021-10-22,USDC,3886103505,0,30712,943226944
2021-10-23,USDC,2934215247,0,26188,685811344
2021-10-24,USDC,2877560293,0,25446,647498916
2021-10-25,USDC,2881886893,0,31925,1019205625
2021-10-26,USDC,3626626200,0,30939,957221721
2021-10-27,USDC,5829428897,0,32437,1052158969
2021-10-28,USDC,5988045784,0,34665,1201662225
2021-10-29,USDC,4731131108,0,37187,1382872969
2021-10-30,USDC,3902638718,0,29620,877344400
2021-10-31,USDC,3903073032,0,26672,711395584
2021-11-01,USDC,4358098743,0,34223,1171213729
2021-11-02,USDC,4521578460,0,37957,1440733849
2021-11-03,USDC,4700643650,0,36310,1318416100
2021-11-04,USDC,4626163402,0,36191,1309788481
2021-11-05,USDC,3901573705,0,32995,1088670025
2021-11-06,USDC,3805073877,0,34451,1186871401
2021-11-07,USDC,3580619669,0,31113,968018769
2021-11-08,USDC,5334534827,0,34621,1198613641
2021-11-09,USDC,5510084775,0,34454,1187078116
2021-11-10,USDC,8390821902,0,34770,1208952900
2021-11-11,USDC,5770365511,0,31978,1022592484
2021-11-12,USDC,4901205330,0,31433,988033489
2021-11-13,USDC,2806361295,0,26932,725332624
2021-11-14,USDC,3318788371,0,27347,747858409
2021-11-15,USDC,4118012760,0,37731,1423628361
2021-11-16,USDC,6486127186,0,44063,1941547969
2021-11-17,USDC,5185892264,0,33442,1118367364
2021-11-18,USDC,6254410701,0,33922,1150702084
2021-11-19,USDC,4866369149,0,31782,1010095524
2021-11-20,USDC,3596758987,0,28100,789610000
2021-11-21,USDC,3314709429,0,28253,798232009
2021-11-22,USDC,5353790196,0,29726,883635076
2021-11-23,USDC,4805345753,0,31613,999381769
2021-11-24,USDC,4771592674,0,32007,1024448049
2021-11-25,USDC,4514614915,0,29646,878885316
2021-11-26,USDC,6592288363,0,39362,1549367044
2021-11-27,USDC,3824221682,0,27966,782097156
2021-11-28,USDC,4387793390,0,24763,613206169
2021-11-29,USDC,4339110918,0,29925,895505625
2021-11-30,USDC,5698220779,0,32380,1048464400
2021-12-01,USDC,4989445952,0,35892,1288235664
2021-12-02,USDC,5089421584,0,35056,1228923136
2021-12-03,USDC,5879299772,0,35341,1248986281
2021-12-04,USDC,9498203241,0,42047,1767950209
2021-12-05,USDC,5815739519,0,29899,893950201
2021-12-06,USDC,7085836821,0,39866,1589297956
2021-12-07,USDC,4621758475,0,34638,1199791044
2021-12-08,USDC,4169038670,0,35997,1295784009
2021-12-09,USDC,5294556413,0,36065,1300684225
2021-12-10,USDC,5667174420,0,34184,1168545856
2021-12-11,USDC,4131962866,0,27033,730783089
2021-12-12,USDC,3253441868,0,23962,574177444
2021-12-13,USDC,4967338939,0,31858,1014932164
2021-12-14,USDC,4929898732,0,40095,1607609025
2021-12-15,USDC,5885434505,0,32004,1024256016
2021-12-16,USDC,4261770587,0,31760,1008697600
2021-12-17,USDC,4989557925,0,39895,1591611025
2021-12-18,USDC,3839132525,0,29251,855621001
2021-12-19,USDC,3413716404,0,27448,753392704
2021-12-20,USDC,4314880732,0,32369,1047752161
2021-12-21,USDC,3742498924,0,38252,1463215504
2021-12-22,USDC,3384263782,0,32799,1075774401
2021-12-23,USDC,4090339477,0,30014,900840196
2021-12-24,USDC,3426361439,0,32054,1027458916
2021-12-25,USDC,2505867410,0,23041,530887681
2021-12-26,USDC,2674907883,0,24775,613800625
2021-12-27,USDC,2793491169,0,30169,910168561
2021-12-28,USDC,4171719361,0,29088,846111744
2021-12-29,USDC,3506506629,0,30732,944455824
2021-12-30,USDC,3137476099,0,34013,1156884169
2021-12-31,USDC,3283686715,0,31136,969450496
2022-01-01,USDC,2655459065,0,23130,534996900
2022-01-02,USDC,2491554185,0,20941,438525481
2022-01-03,USDC,2979943098,0,29067,844890489
2022-01-04,USDC,3450318436,0,29763,885836169
2022-01-05,USDC,4834405737,0,32298,1043160804
2022-01-06,USDC,4569272674,0,31749,1007999001
2022-01-07,USDC,4710183601,0,30925,956355625
2022-01-08,USDC,4278836552,0,26327,693110929
2022-01-09,USDC,2921877299,0,21073,444071329
2022-01-10,USDC,4659945891,0,25811,666207721
2022-01-11,USDC,3645526457,0,26656,710542336
2022-01-12,USDC,3486307844,0,26748,715455504
2022-01-13,USDC,3601566982,0,25327,641456929
2022-01-14,USDC,4005995393,0,27155,737394025
2022-01-15,USDC,2837817560,0,22588,510217744
2022-01-16,USDC,2296999988,0,19873,394936129
2022-01-17,USDC,3025152126,0,24843,617174649
2022-01-18,USDC,3223501722,0,26372,695482384
2022-01-19,USDC,3239858099,0,25595,655104025
2022-01-20,USDC,3125580294,0,26761,716151121
2022-01-21,USDC,7940219543,0,34621,1198613641
2022-01-22,USDC,6945199430,0,44164,1950458896
2022-01-23,USDC,4572234577,0,32827,1077611929
2022-01-24,USDC,7468827146,0,37142,1379528164
2022-01-25,USDC,4146328235,0,29488,869542144
2022-01-26,USDC,83252070566791,0,28754,826792516
2022-01-27,USDC,5023632111,0,28593,817559649
2022-01-28,USDC,4809047239,0,26809,718722481
2022-01-29,USDC,77941755281506,0,22538,507961444
2022-01-30,USDC,2333906963,0,21477,461261529
2022-01-31,USDC,2977541960,0,27896,778186816
2022-02-01,USDC,3093316095,0,27928,779973184
2022-02-02,USDC,2735917325,0,24389,594823321
2022-02-03,USDC,2639131315,0,25255,637815025
2022-02-04,USDC,5446795900,0,26324,692952976
2022-02-05,USDC,5767688766,0,24456,598095936
2022-02-06,USDC,2185135025,0,20035,401401225
2022-02-07,USDC,3534437072,0,27123,735657129
2022-02-08,USDC,3736950599,0,26535,704106225
2022-02-09,USDC,2902479207,0,26775,716900625
2022-02-10,USDC,4195499895,0,26362,694955044
2022-02-11,USDC,4014217487,0,27870,776736900
2022-02-12,USDC,2817156195,0,21806,475501636
2022-02-13,USDC,2123450728,0,20675,427455625
2022-02-14,USDC,2963505590,0,25554,653006916
2022-02-15,USDC,3303759191,0,26743,715188049
2022-02-16,USDC,3231224663,0,24845,617274025
2022-02-17,USDC,3964363431,0,26025,677300625
2022-02-18,USDC,3506445548,0,24423,596482929
2022-02-19,USDC,2094832701,0,21387,457403769
2022-02-20,USDC,2869319070,0,22867,522899689
2022-02-21,USDC,5035066514,0,24879,618964641
2022-02-22,USDC,4311028906,0,27506,756580036
2022-02-23,USDC,4088593001,0,27901,778465801
2022-02-24,USDC,9044960990,0,38935,1515934225
2022-02-25,USDC,5563465156,0,28169,793492561
2022-02-26,USDC,3262045031,0,23546,554414116
2022-02-27,USDC,4352100239,0,21853,477553609
2022-02-28,USDC,5502186592,0,30154,909263716
2022-03-01,USDC,5617261430,0,32343,1046069649
2022-03-02,USDC,5351706956,0,29426,865889476
2022-03-03,USDC,3923999317,0,28649,820765201
2022-03-04,USDC,4810312635,0,28844,831976336
2022-03-05,USDC,2645372913,0,22580,509856400
2022-03-06,USDC,3162813903,0,25934,672572356
2022-03-07,USDC,4227523780,0,32516,1057290256
2022-03-08,USDC,4167069281,0,27660,765075600
2022-03-09,USDC,4206640635,0,31305,980003025
2022-03-10,USDC,3932910648,0,26542,704477764
2022-03-11,USDC,3885937976,0,27639,763914321
2022-03-12,USDC,2442312633,0,24466,598585156
2022-03-13,USDC,2802399958,0,20107,404291449
2022-03-14,USDC,3579010932,0,28043,786409849
2022-03-15,USDC,3439991060,0,29515,871135225
2022-03-16,USDC,5396067900,0,29016,841928256
2022-03-17,USDC,3742857761,0,28469,810483961
2022-03-18,USDC,4336717258,0,34717,1205270089
2022-03-19,USDC,2958600262,0,25135,631768225
2022-03-20,USDC,2943598190,0,22668,513838224
2022-03-21,USDC,3371335656,0,26442,699179364
2022-03-22,USDC,4026123791,0,30305,918393025
2022-03-23,USDC,3777569857,0,27678,766071684
2022-03-24,USDC,4794381206,0,28800,829440000
2022-03-25,USDC,3995768300,0,28478,810996484
2022-03-26,USDC,2351508897,0,24822,616131684
2022-03-27,USDC,3193250085,0,23167,536709889
2022-03-28,USDC,4736107595,0,31789,1010540521
2022-03-29,USDC,4605087735,0,47068,2215396624
2022-03-30,USDC,4294916739,0,31317,980754489
2022-03-31,USDC,4965559497,0,30522,931592484
2022-04-01,USDC,4910693133,0,31207,973876849
2022-04-02,USDC,4174919496,0,25953,673558209
2022-04-03,USDC,3383196459,0,21796,475065616
2022-04-04,USDC,4217884092,0,28295,800607025
2022-04-05,USDC,3993328112,0,26215,687226225
2022-04-06,USDC,5849605363,0,28574,816473476
2022-04-07,USDC,3809231231,0,27631,763472161
2022-04-08,USDC,3965817036,0,25448,647600704
2022-04-09,USDC,2269317026,0,21406,458216836
2022-04-10,USDC,2315716300,0,20429,417344041
2022-04-11,USDC,5102389285,0,31039,963419521
2022-04-12,USDC,4605505010,0,30430,925984900
2022-04-13,USDC,3725782044,0,24742,612166564
2022-04-14,USDC,3957318706,0,24337,592289569
2022-04-15,USDC,3220618832,0,24181,584720761
2022-04-16,USDC,2152278186,0,19713,388602369
2022-04-17,USDC,2678573075,0,18468,341067024
2022-04-18,USDC,4013104508,0,26391,696484881
2022-04-19,USDC,3629844066,0,26161,684397921
2022-04-20,USDC,4170091755,0,23593,556629649
2022-04-21,USDC,4474827385,0,23866,569585956
2022-04-22,USDC,3882678798,0,23306,543169636
2022-04-23,USDC,2324060694,0,19293,372219849
2022-04-24,USDC,2649077080,0,18074,326669476
2022-04-25,USDC,4720363070,0,26605,707826025
2022-04-26,USDC,4221564998,0,26061,679175721
2022-04-27,USDC,3849488651,0,25427,646532329
2022-04-28,USDC,4611631886,0,26254,689272516
2022-04-29,USDC,4076411418,0,28772,827827984
2022-04-30,USDC,3824993132,0,25521,651321441
2022-05-01,USDC,3757508036,0,21695,470673025
2022-05-02,USDC,3902762410,0,29354,861657316
2022-05-03,USDC,3691702287,0,27229,741418441
2022-05-04,USDC,4446134900,0,28398,806446404
2022-05-05,USDC,5202645491,0,56837,3230444569
2022-05-06,USDC,5376284197,0,30750,945562500
2022-05-07,USDC,3623126811,0,24991,624550081
2022-05-08,USDC,5432001418,0,36506,1332688036
2022-05-09,USDC,8493986111,0,42826,1834066276
2022-05-10,USDC,8611992228,0,41053,1685348809
2022-05-11,USDC,15143285239,0,49945,2494503025
2022-05-12,USDC,18612052637,0,65518,4292608324
2022-05-13,USDC,8025797259,0,49137,2414444769
2022-05-14,USDC,5734214071,0,36217,1311671089
2022-05-15,USDC,4610661832,0,32778,1074397284
2022-05-16,USDC,6650512579,0,36852,1358069904
2022-05-17,USDC,5271575140,0,32680,1067982400
2022-05-18,USDC,5791540700,0,37575,1411880625
2022-05-19,USDC,6580258237,0,32026,1025664676
2022-05-20,USDC,5519038708,0,30077,904625929
2022-05-21,USDC,3085866979,0,22635,512343225
2022-05-22,USDC,3493584223,0,24167,584043889
2022-05-23,USDC,5594245864,0,31229,975250441
2022-05-24,USDC,4616931095,0,28772,827827984
2022-05-25,USDC,4580073336,0,26582,706602724
2022-05-26,USDC,6850921932,0,28907,835614649
2022-05-27,USDC,6832701659,0,31166,971319556
2022-05-28,USDC,4367920911,0,24674,608806276
2022-05-29,USDC,3972282488,0,22156,490888336
2022-05-30,USDC,6484139842,0,28918,836250724
2022-05-31,USDC,5896228360,0,32331,1045293561
2022-06-01,USDC,6158677984,0,32684,1068243856
2022-06-02,USDC,4994899697,0,27958,781649764
2022-06-03,USDC,4266590882,0,26508,702674064
2022-06-04,USDC,3190396150,0,20135,405418225
2022-06-05,USDC,3227635578,0,19565,382789225
2022-06-06,USDC,4623471415,0,27521,757405441
2022-06-07,USDC,5926284249,0,29331,860307561
2022-06-08,USDC,4466105669,0,23380,546624400
2022-06-09,USDC,3391661643,0,24822,616131684
2022-06-10,USDC,4483108536,0,33169,1100182561
2022-06-11,USDC,4801662884,0,30156,909384336
2022-06-12,USDC,6008997676,0,30789,947962521
2022-06-13,USDC,13815639937,0,57099,3260295801
2022-06-14,USDC,9261666900,0,45425,2063430625
2022-06-15,USDC,10865090032,0,47030,2211820900
2022-06-16,USDC,6216714654,0,38166,1456643556
2022-06-17,USDC,5283451774,0,44399,1971271201
2022-06-18,USDC,7168140282,0,44421,1973225241
2022-06-19,USDC,6073489273,0,34357,1180403449
2022-06-20,USDC,5394231917,0,32636,1065108496
2022-06-21,USDC,4898540814,0,32577,1061260929
2022-06-22,USDC,4567777097,0,30124,907455376
2022-06-23,USDC,4598601365,0,29919,895146561
2022-06-24,USDC,5032854948,0,30379,922883641
2022-06-25,USDC,3411506544,0,23264,541213696
2022-06-26,USDC,3243270528,0,20950,438902500
2022-06-27,USDC,3977297459,0,31358,983324164
2022-06-28,USDC,4237935225,0,33794,1142034436
2022-06-29,USDC,5094612628,0,31367,983888689
2022-06-30,USDC,5219514116,0,34935,1220454225
2022-07-01,USDC,5311122206,0,41823,1749163329
2022-07-02,USDC,3973778503,0,31639,1001026321
2022-07-03,USDC,3614447154,0,25209,635493681
2022-07-04,USDC,5032411793,0,32481,1055015361
2022-07-05,USDC,6243487902,0,31321,981005041
2022-07-06,USDC,5406302050,0,31077,965779929
2022-07-07,USDC,5521739581,0,30764,946423696
2022-07-08,USDC,6142274118,0,28944,837755136
2022-07-09,USDC,4905270940,0,22597,510624409
2022-07-10,USDC,4439375698,0,22229,494128441
2022-07-11,USDC,4843512117,0,27993,783608049
2022-07-12,USDC,4780296209,0,30383,923126689
2022-07-13,USDC,5445116047,0,28678,822427684
2022-07-14,USDC,5345559224,0,27467,754436089
2022-07-15,USDC,5646216485,0,28744,826217536
2022-07-16,USDC,5382938984,0,25613,656025769
2022-07-17,USDC,5540927850,0,22775,518700625
2022-07-18,USDC,8456901936,0,38615,1491118225
2022-07-19,USDC,9504899153,0,36287,1316746369
2022-07-20,USDC,8806753436,0,34676,1202424976
2022-07-21,USDC,7372587537,0,32122,1031822884
2022-07-22,USDC,6285903773,0,31916,1018631056
2022-07-23,USDC,5287167945,0,24468,598683024
2022-07-24,USDC,4866184511,0,24166,583995556
2022-07-25,USDC,6431520471,0,31517,993321289
2022-07-26,USDC,6871887569,0,34544,1193287936
2022-07-27,USDC,8262809031,0,33829,1144401241
2022-07-28,USDC,9419521160,0,39360,1549209600
2022-07-29,USDC,8773001546,0,35843,1284720649
2022-07-30,USDC,6342886733,0,30315,918999225
2022-07-31,USDC,7124030237,0,27023,730242529
2022-08-01,USDC,8090652736,0,67655,4577199025
2022-08-02,USDC,8333966555,0,35233,1241364289
2022-08-03,USDC,7123782220,0,34266,1174158756
2022-08-04,USDC,6265705595,0,31430,987844900
2022-08-05,USDC,6033672422,0,32549,1059437401
2022-08-06,USDC,4013049170,0,26727,714332529
2022-08-07,USDC,3504912367,0,25096,629809216
2022-08-08,USDC,6960679226,0,37250,1387562500
2022-08-09,USDC,6736005317,0,33850,1145822500
2022-08-10,USDC,7908008277,0,33719,1136970961
2022-08-11,USDC,8324806426,0,34142,1165676164
2022-08-12,USDC,6575377525,0,30074,904445476
2022-08-13,USDC,5445129024,0,29113,847566769
2022-08-14,USDC,4448890165,0,27809,773340481
2022-08-15,USDC,7302904711,0,32896,1082146816
2022-08-16,USDC,6162980451,0,33840,1145145600
2022-08-17,USDC,6429626031,0,32013,1024832169
2022-08-18,USDC,5259309739,0,29559,873734481
2022-08-19,USDC,7104084896,0,36673,1344908929
2022-08-20,USDC,7104084896,0,28039,786185521
2022-08-21,USDC,5446317941,0,24949,622452601
2022-08-22,USDC,5446317941,0,29806,888397636
2022-08-23,USDC,5446317941,0,28249,798006001
2022-08-24,USDC,7342467396,0,28125,791015625
2022-08-25,USDC,7247298408,0,27613,762477769
2022-08-26,USDC,9023777773,0,30389,923491321
2022-08-27,USDC,12367955268,0,28238,797384644
2022-08-28,USDC,6479740107,0,24503,600397009
2022-08-29,USDC,8146241733,0,31218,974563524
2022-08-30,USDC,6564730413,0,31422,987342084
2022-08-31,USDC,5586800452,0,31857,1014868449
2022-09-01,USDC,5070758690,0,42904,1840753216
2022-09-02,USDC,4800544392,0,34024,1157632576
2022-09-03,USDC,5057166378,0,23876,570063376
2022-09-04,USDC,6332291606,0,22924,525509776
2022-09-05,USDC,6182567826,0,29358,861892164
2022-09-06,USDC,7323352432,0,34030,1158040900
2022-09-07,USDC,5925798240,0,32365,1047493225
2022-09-08,USDC,5599051311,0,29140,849139600
2022-09-09,USDC,7486756055,0,30965,958831225
2022-09-10,USDC,6034410916,0,24628,606538384
2022-09-11,USDC,5285353049,0,23545,554367025
2022-09-12,USDC,6603561164,0,28409,807071281
2022-09-13,USDC,7447771857,0,33562,1126407844
2022-09-14,USDC,5785823308,0,33556,1126005136
2022-09-15,USDC,7140693834,0,35990,1295280100
2022-09-16,USDC,5765020468,0,31557,995844249
2022-09-17,USDC,3630797018,0,24607,605504449
2022-09-18,USDC,4028540366,0,28051,786858601
2022-09-19,USDC,5448220572,0,36522,1333856484
2022-09-20,USDC,4922676526,0,34343,1179441649
2022-09-21,USDC,5956755763,0,33396,1115292816
2022-09-22,USDC,5233558179,0,31383,984892689
2022-09-23,USDC,5282910708,0,33526,1123992676
2022-09-24,USDC,3875334932,0,24702,610188804
2022-09-25,USDC,3878358168,0,23383,546764689
2022-09-26,USDC,3999499289,0,29865,891918225
2022-09-27,USDC,4795683665,0,35113,1232922769
2022-09-28,USDC,4650658918,0,29884,893053456
2022-09-29,USDC,4102135594,0,31915,1018567225
2022-09-30,USDC,4870470845,0,31478,990864484
2022-10-01,USDC,3108134491,0,26226,687803076
2022-10-02,USDC,2933405193,0,24659,608066281
2022-10-03,USDC,4449830981,0,29631,877996161
2022-10-04,USDC,3702781171,0,30195,911738025
2022-10-05,USDC,3648372214,0,28316,801795856
2022-10-06,USDC,4064924187,0,29204,852873616
2022-10-07,USDC,3663387742,0,27074,733001476
