asset,time,AdrActCnt
usdc,2022-01-11T00:00:00.000000000Z,28558
usdc,2022-01-12T00:00:00.000000000Z,28705
usdc,2022-01-13T00:00:00.000000000Z,27376
usdc,2022-01-14T00:00:00.000000000Z,28842
usdc,2022-01-15T00:00:00.000000000Z,24797
usdc,2022-01-16T00:00:00.000000000Z,21617
usdc,2022-01-17T00:00:00.000000000Z,27112
usdc,2022-01-18T00:00:00.000000000Z,30001
usdc,2022-01-19T00:00:00.000000000Z,38599
usdc,2022-01-20T00:00:00.000000000Z,114338
usdc,2022-01-21T00:00:00.000000000Z,37016
usdc,2022-01-22T00:00:00.000000000Z,60746
usdc,2022-01-23T00:00:00.000000000Z,263953
usdc,2022-01-24T00:00:00.000000000Z,500167
usdc,2022-01-25T00:00:00.000000000Z,419015
usdc,2022-01-26T00:00:00.000000000Z,258431
usdc,2022-01-27T00:00:00.000000000Z,233561
usdc,2022-01-28T00:00:00.000000000Z,238553
usdc,2022-01-29T00:00:00.000000000Z,213073
usdc,2022-01-30T00:00:00.000000000Z,203638
usdc,2022-01-31T00:00:00.000000000Z,236020
usdc,2022-02-01T00:00:00.000000000Z,222736
usdc,2022-02-02T00:00:00.000000000Z,229865
usdc,2022-02-03T00:00:00.000000000Z,206030
usdc,2022-02-04T00:00:00.000000000Z,205490
usdc,2022-02-05T00:00:00.000000000Z,189373
usdc,2022-02-06T00:00:00.000000000Z,175131
usdc,2022-02-07T00:00:00.000000000Z,230933
usdc,2022-02-08T00:00:00.000000000Z,212864
usdc,2022-02-09T00:00:00.000000000Z,221158
usdc,2022-02-10T00:00:00.000000000Z,237094
usdc,2022-02-11T00:00:00.000000000Z,252646
usdc,2022-02-12T00:00:00.000000000Z,243178
usdc,2022-02-13T00:00:00.000000000Z,244326
usdc,2022-02-14T00:00:00.000000000Z,254040
usdc,2022-02-15T00:00:00.000000000Z,272779
usdc,2022-02-16T00:00:00.000000000Z,256535
usdc,2022-02-17T00:00:00.000000000Z,215610
usdc,2022-02-18T00:00:00.000000000Z,212807
usdc,2022-02-19T00:00:00.000000000Z,194975
usdc,2022-02-20T00:00:00.000000000Z,209731
usdc,2022-02-21T00:00:00.000000000Z,242880
usdc,2022-02-22T00:00:00.000000000Z,275549
usdc,2022-02-23T00:00:00.000000000Z,290053
usdc,2022-02-24T00:00:00.000000000Z,296091
usdc,2022-02-25T00:00:00.000000000Z,242358
usdc,2022-02-26T00:00:00.000000000Z,199047
usdc,2022-02-27T00:00:00.000000000Z,193950
usdc,2022-02-28T00:00:00.000000000Z,227409
usdc,2022-03-01T00:00:00.000000000Z,236954
usdc,2022-03-02T00:00:00.000000000Z,233063
usdc,2022-03-03T00:00:00.000000000Z,220305
usdc,2022-03-04T00:00:00.000000000Z,218628
usdc,2022-03-05T00:00:00.000000000Z,200926
usdc,2022-03-06T00:00:00.000000000Z,194818
usdc,2022-03-07T00:00:00.000000000Z,216134
usdc,2022-03-08T00:00:00.000000000Z,206703
usdc,2022-03-09T00:00:00.000000000Z,367019
usdc,2022-03-10T00:00:00.000000000Z,322876
usdc,2022-03-11T00:00:00.000000000Z,228897
usdc,2022-03-12T00:00:00.000000000Z,195291
usdc,2022-03-13T00:00:00.000000000Z,207832
usdc,2022-03-14T00:00:00.000000000Z,232678
usdc,2022-03-15T00:00:00.000000000Z,372132
usdc,2022-03-16T00:00:00.000000000Z,308186
usdc,2022-03-17T00:00:00.000000000Z,262776
usdc,2022-03-18T00:00:00.000000000Z,257574
usdc,2022-03-19T00:00:00.000000000Z,239744
usdc,2022-03-20T00:00:00.000000000Z,236089
usdc,2022-03-21T00:00:00.000000000Z,260883
usdc,2022-03-22T00:00:00.000000000Z,288168
usdc,2022-03-23T00:00:00.000000000Z,301605
usdc,2022-03-24T00:00:00.000000000Z,315169
usdc,2022-03-25T00:00:00.000000000Z,323471
usdc,2022-03-26T00:00:00.000000000Z,273850
usdc,2022-03-27T00:00:00.000000000Z,290662
usdc,2022-03-28T00:00:00.000000000Z,374652
usdc,2022-03-29T00:00:00.000000000Z,376027
usdc,2022-03-30T00:00:00.000000000Z,416855
usdc,2022-03-31T00:00:00.000000000Z,421993
usdc,2022-04-01T00:00:00.000000000Z,410356
usdc,2022-04-02T00:00:00.000000000Z,390130
usdc,2022-04-03T00:00:00.000000000Z,371485
usdc,2022-04-04T00:00:00.000000000Z,414363
usdc,2022-04-05T00:00:00.000000000Z,498079
usdc,2022-04-06T00:00:00.000000000Z,369476
usdc,2022-04-07T00:00:00.000000000Z,287900
usdc,2022-04-08T00:00:00.000000000Z,424617
usdc,2022-04-09T00:00:00.000000000Z,349177
usdc,2022-04-10T00:00:00.000000000Z,403944
usdc,2022-04-11T00:00:00.000000000Z,455945
usdc,2022-04-12T00:00:00.000000000Z,470644
usdc,2022-04-13T00:00:00.000000000Z,492541
usdc,2022-04-14T00:00:00.000000000Z,509082
usdc,2022-04-15T00:00:00.000000000Z,478801
usdc,2022-04-16T00:00:00.000000000Z,455399
usdc,2022-04-17T00:00:00.000000000Z,463544
usdc,2022-04-18T00:00:00.000000000Z,502195
usdc,2022-04-19T00:00:00.000000000Z,691775
usdc,2022-04-20T00:00:00.000000000Z,810245
usdc,2022-04-21T00:00:00.000000000Z,799359
usdc,2022-04-22T00:00:00.000000000Z,643750
usdc,2022-04-23T00:00:00.000000000Z,725254
usdc,2022-04-24T00:00:00.000000000Z,793678
usdc,2022-04-25T00:00:00.000000000Z,840785
usdc,2022-04-26T00:00:00.000000000Z,846778
usdc,2022-04-27T00:00:00.000000000Z,927282
usdc,2022-04-28T00:00:00.000000000Z,959465
usdc,2022-04-29T00:00:00.000000000Z,1065351
usdc,2022-04-30T00:00:00.000000000Z,791311
usdc,2022-05-01T00:00:00.000000000Z,865456
usdc,2022-05-02T00:00:00.000000000Z,1174970
usdc,2022-05-03T00:00:00.000000000Z,1162605
usdc,2022-05-04T00:00:00.000000000Z,1122365
usdc,2022-05-05T00:00:00.000000000Z,1040301
usdc,2022-05-06T00:00:00.000000000Z,1012822
usdc,2022-05-07T00:00:00.000000000Z,1004262
usdc,2022-05-08T00:00:00.000000000Z,1026715
usdc,2022-05-09T00:00:00.000000000Z,1032737
usdc,2022-05-10T00:00:00.000000000Z,1119401
usdc,2022-05-11T00:00:00.000000000Z,1030506
usdc,2022-05-12T00:00:00.000000000Z,1034419
usdc,2022-05-13T00:00:00.000000000Z,982529
usdc,2022-05-14T00:00:00.000000000Z,996532
usdc,2022-05-15T00:00:00.000000000Z,1030144
usdc,2022-05-16T00:00:00.000000000Z,1083875
usdc,2022-05-17T00:00:00.000000000Z,1071051
usdc,2022-05-18T00:00:00.000000000Z,1092732
usdc,2022-05-19T00:00:00.000000000Z,1072787
usdc,2022-05-20T00:00:00.000000000Z,1014381
usdc,2022-05-21T00:00:00.000000000Z,1096557
usdc,2022-05-22T00:00:00.000000000Z,1120021
usdc,2022-05-23T00:00:00.000000000Z,1213715
usdc,2022-05-24T00:00:00.000000000Z,1150169
usdc,2022-05-25T00:00:00.000000000Z,1168694
usdc,2022-05-26T00:00:00.000000000Z,1299472
usdc,2022-05-27T00:00:00.000000000Z,1187567
usdc,2022-05-28T00:00:00.000000000Z,986990
usdc,2022-05-29T00:00:00.000000000Z,1003984
usdc,2022-05-30T00:00:00.000000000Z,1004450
usdc,2022-05-31T00:00:00.000000000Z,1013074
usdc,2022-06-01T00:00:00.000000000Z,859683
usdc,2022-06-02T00:00:00.000000000Z,1052616
usdc,2022-06-03T00:00:00.000000000Z,578905
usdc,2022-06-04T00:00:00.000000000Z,892338
usdc,2022-06-05T00:00:00.000000000Z,975603
usdc,2022-06-06T00:00:00.000000000Z,952132
usdc,2022-06-07T00:00:00.000000000Z,983205
usdc,2022-06-08T00:00:00.000000000Z,913333
usdc,2022-06-09T00:00:00.000000000Z,820730
usdc,2022-06-10T00:00:00.000000000Z,822971
usdc,2022-06-11T00:00:00.000000000Z,807327
usdc,2022-06-12T00:00:00.000000000Z,789284
usdc,2022-06-13T00:00:00.000000000Z,731220
usdc,2022-06-14T00:00:00.000000000Z,775750
usdc,2022-06-15T00:00:00.000000000Z,872707
usdc,2022-06-16T00:00:00.000000000Z,644112
usdc,2022-06-17T00:00:00.000000000Z,688680
usdc,2022-06-18T00:00:00.000000000Z,693662
usdc,2022-06-19T00:00:00.000000000Z,687485
usdc,2022-06-20T00:00:00.000000000Z,755545
usdc,2022-06-21T00:00:00.000000000Z,698862
usdc,2022-06-22T00:00:00.000000000Z,821015
usdc,2022-06-23T00:00:00.000000000Z,679976
usdc,2022-06-24T00:00:00.000000000Z,711701
usdc,2022-06-25T00:00:00.000000000Z,687820
usdc,2022-06-26T00:00:00.000000000Z,696262
usdc,2022-06-27T00:00:00.000000000Z,578339
usdc,2022-06-28T00:00:00.000000000Z,701083
usdc,2022-06-29T00:00:00.000000000Z,647718
usdc,2022-06-30T00:00:00.000000000Z,623012
usdc,2022-07-01T00:00:00.000000000Z,594023
usdc,2022-07-02T00:00:00.000000000Z,569957
usdc,2022-07-03T00:00:00.000000000Z,566248
usdc,2022-07-04T00:00:00.000000000Z,562752
usdc,2022-07-05T00:00:00.000000000Z,556997
usdc,2022-07-06T00:00:00.000000000Z,538777
usdc,2022-07-07T00:00:00.000000000Z,559397
usdc,2022-07-08T00:00:00.000000000Z,388402
usdc,2022-07-09T00:00:00.000000000Z,517608
usdc,2022-07-10T00:00:00.000000000Z,484662
usdc,2022-07-11T00:00:00.000000000Z,529759
usdc,2022-07-12T00:00:00.000000000Z,514079
usdc,2022-07-13T00:00:00.000000000Z,533987
usdc,2022-07-14T00:00:00.000000000Z,501965
usdc,2022-07-15T00:00:00.000000000Z,445196
usdc,2022-07-16T00:00:00.000000000Z,466669
usdc,2022-07-17T00:00:00.000000000Z,444740
usdc,2022-07-18T00:00:00.000000000Z,471138
usdc,2022-07-19T00:00:00.000000000Z,617462
usdc,2022-07-20T00:00:00.000000000Z,504900
usdc,2022-07-21T00:00:00.000000000Z,397630
usdc,2022-07-22T00:00:00.000000000Z,497908
usdc,2022-07-23T00:00:00.000000000Z,605324
usdc,2022-07-24T00:00:00.000000000Z,569032
usdc,2022-07-25T00:00:00.000000000Z,431506
usdc,2022-07-26T00:00:00.000000000Z,411504
usdc,2022-07-27T00:00:00.000000000Z,406650
usdc,2022-07-28T00:00:00.000000000Z,409305
usdc,2022-07-29T00:00:00.000000000Z,395911
usdc,2022-07-30T00:00:00.000000000Z,325998
usdc,2022-07-31T00:00:00.000000000Z,404684
usdc,2022-08-01T00:00:00.000000000Z,402398
usdc,2022-08-02T00:00:00.000000000Z,374680
usdc,2022-08-03T00:00:00.000000000Z,511098
usdc,2022-08-04T00:00:00.000000000Z,346171
usdc,2022-08-05T00:00:00.000000000Z,316556
usdc,2022-08-06T00:00:00.000000000Z,279750
usdc,2022-08-07T00:00:00.000000000Z,287510
usdc,2022-08-08T00:00:00.000000000Z,372284
usdc,2022-08-09T00:00:00.000000000Z,356750
usdc,2022-08-10T00:00:00.000000000Z,351768
usdc,2022-08-11T00:00:00.000000000Z,359028
usdc,2022-08-12T00:00:00.000000000Z,319209
usdc,2022-08-13T00:00:00.000000000Z,326398
usdc,2022-08-14T00:00:00.000000000Z,300898
usdc,2022-08-15T00:00:00.000000000Z,336852
usdc,2022-08-16T00:00:00.000000000Z,349060
usdc,2022-08-17T00:00:00.000000000Z,320804
usdc,2022-08-18T00:00:00.000000000Z,293216
usdc,2022-08-19T00:00:00.000000000Z,344297
usdc,2022-08-20T00:00:00.000000000Z,272252
usdc,2022-08-21T00:00:00.000000000Z,268042
usdc,2022-08-22T00:00:00.000000000Z,289971
usdc,2022-08-23T00:00:00.000000000Z,267634
usdc,2022-08-24T00:00:00.000000000Z,261114
usdc,2022-08-25T00:00:00.000000000Z,257383
usdc,2022-08-26T00:00:00.000000000Z,282118
usdc,2022-08-27T00:00:00.000000000Z,262173
usdc,2022-08-28T00:00:00.000000000Z,248621
usdc,2022-08-29T00:00:00.000000000Z,281398
usdc,2022-08-30T00:00:00.000000000Z,278774
usdc,2022-08-31T00:00:00.000000000Z,263962
usdc,2022-09-01T00:00:00.000000000Z,276191
usdc,2022-09-02T00:00:00.000000000Z,258554
usdc,2022-09-03T00:00:00.000000000Z,238481
usdc,2022-09-04T00:00:00.000000000Z,239420
usdc,2022-09-05T00:00:00.000000000Z,243838
usdc,2022-09-06T00:00:00.000000000Z,280107
usdc,2022-09-07T00:00:00.000000000Z,249810
usdc,2022-09-08T00:00:00.000000000Z,248239
usdc,2022-09-09T00:00:00.000000000Z,264266
usdc,2022-09-10T00:00:00.000000000Z,271237
usdc,2022-09-11T00:00:00.000000000Z,248916
usdc,2022-09-12T00:00:00.000000000Z,263161
usdc,2022-09-13T00:00:00.000000000Z,267213
usdc,2022-09-14T00:00:00.000000000Z,249141
usdc,2022-09-15T00:00:00.000000000Z,236640
usdc,2022-09-16T00:00:00.000000000Z,226324
usdc,2022-09-17T00:00:00.000000000Z,209907
usdc,2022-09-18T00:00:00.000000000Z,222909
usdc,2022-09-19T00:00:00.000000000Z,255174
usdc,2022-09-20T00:00:00.000000000Z,239528
usdc,2022-09-21T00:00:00.000000000Z,236584
usdc,2022-09-22T00:00:00.000000000Z,226960
usdc,2022-09-23T00:00:00.000000000Z,224375
usdc,2022-09-24T00:00:00.000000000Z,208036
usdc,2022-09-25T00:00:00.000000000Z,205837
usdc,2022-09-26T00:00:00.000000000Z,232158
usdc,2022-09-27T00:00:00.000000000Z,309053
usdc,2022-09-28T00:00:00.000000000Z,343149
usdc,2022-09-29T00:00:00.000000000Z,306274
usdc,2022-09-30T00:00:00.000000000Z,269367
usdc,2022-10-01T00:00:00.000000000Z,232748
usdc,2022-10-02T00:00:00.000000000Z,254776
usdc,2022-10-03T00:00:00.000000000Z,264291
usdc,2022-10-04T00:00:00.000000000Z,269603
usdc,2022-10-05T00:00:00.000000000Z,272675
usdc,2022-10-06T00:00:00.000000000Z,251879
usdc,2022-10-07T00:00:00.000000000Z,282955
usdc,2022-10-08T00:00:00.000000000Z,250099
usdc,2022-10-09T00:00:00.000000000Z,240673
usdc,2022-10-10T00:00:00.000000000Z,267536
usdc,2022-10-11T00:00:00.000000000Z,395886
usdc,2022-10-12T00:00:00.000000000Z,375871
usdc,2022-10-13T00:00:00.000000000Z,304154
usdc,2022-10-14T00:00:00.000000000Z,260879
usdc,2022-10-15T00:00:00.000000000Z,237298
usdc,2022-10-16T00:00:00.000000000Z,229749
usdc,2022-10-17T00:00:00.000000000Z,236874
usdc,2022-10-18T00:00:00.000000000Z,228500
usdc,2022-10-19T00:00:00.000000000Z,222461
usdc,2022-10-20T00:00:00.000000000Z,244156
usdc,2022-10-21T00:00:00.000000000Z,225180
usdc,2022-10-22T00:00:00.000000000Z,185701
usdc,2022-10-23T00:00:00.000000000Z,189310
usdc,2022-10-24T00:00:00.000000000Z,207447
usdc,2022-10-25T00:00:00.000000000Z,234846
usdc,2022-10-26T00:00:00.000000000Z,228073
usdc,2022-10-27T00:00:00.000000000Z,216578
usdc,2022-10-28T00:00:00.000000000Z,219664
usdc,2022-10-29T00:00:00.000000000Z,216407
usdc,2022-10-30T00:00:00.000000000Z,209674
usdc,2022-10-31T00:00:00.000000000Z,232838
usdc,2022-11-01T00:00:00.000000000Z,203657
usdc,2022-11-02T00:00:00.000000000Z,206441
usdc,2022-11-03T00:00:00.000000000Z,196534
usdc,2022-11-04T00:00:00.000000000Z,221602
usdc,2022-11-05T00:00:00.000000000Z,324768
usdc,2022-11-06T00:00:00.000000000Z,297591
usdc,2022-11-07T00:00:00.000000000Z,280679
usdc,2022-11-08T00:00:00.000000000Z,358594
usdc,2022-11-09T00:00:00.000000000Z,487211
usdc,2022-11-10T00:00:00.000000000Z,394825
usdc,2022-11-11T00:00:00.000000000Z,264943
usdc,2022-11-12T00:00:00.000000000Z,228932
usdc,2022-11-13T00:00:00.000000000Z,247613
usdc,2022-11-14T00:00:00.000000000Z,266195
usdc,2022-11-15T00:00:00.000000000Z,241514
usdc,2022-11-16T00:00:00.000000000Z,214815
usdc,2022-11-17T00:00:00.000000000Z,242506
usdc,2022-11-18T00:00:00.000000000Z,242402
usdc,2022-11-19T00:00:00.000000000Z,197820
usdc,2022-11-20T00:00:00.000000000Z,206911
usdc,2022-11-21T00:00:00.000000000Z,237084
usdc,2022-11-22T00:00:00.000000000Z,200949
usdc,2022-11-23T00:00:00.000000000Z,200162
usdc,2022-11-24T00:00:00.000000000Z,191646
usdc,2022-11-25T00:00:00.000000000Z,168880
usdc,2022-11-26T00:00:00.000000000Z,174883
usdc,2022-11-27T00:00:00.000000000Z,167317
usdc,2022-11-28T00:00:00.000000000Z,184513
usdc,2022-11-29T00:00:00.000000000Z,179239
usdc,2022-11-30T00:00:00.000000000Z,195937
usdc,2022-12-01T00:00:00.000000000Z,214055
usdc,2022-12-02T00:00:00.000000000Z,171065
usdc,2022-12-03T00:00:00.000000000Z,173255
usdc,2022-12-04T00:00:00.000000000Z,175560
usdc,2022-12-05T00:00:00.000000000Z,184589
usdc,2022-12-06T00:00:00.000000000Z,187593
usdc,2022-12-07T00:00:00.000000000Z,195474
usdc,2022-12-08T00:00:00.000000000Z,211268
usdc,2022-12-09T00:00:00.000000000Z,185549
usdc,2022-12-10T00:00:00.000000000Z,162282
usdc,2022-12-11T00:00:00.000000000Z,169934
usdc,2022-12-12T00:00:00.000000000Z,196003
usdc,2022-12-13T00:00:00.000000000Z,203049
usdc,2022-12-14T00:00:00.000000000Z,198908
usdc,2022-12-15T00:00:00.000000000Z,189834
usdc,2022-12-16T00:00:00.000000000Z,241365
usdc,2022-12-17T00:00:00.000000000Z,218367
usdc,2022-12-18T00:00:00.000000000Z,193353
usdc,2022-12-19T00:00:00.000000000Z,209893
usdc,2022-12-20T00:00:00.000000000Z,222289
usdc,2022-12-21T00:00:00.000000000Z,211678
usdc,2022-12-22T00:00:00.000000000Z,210456
usdc,2022-12-23T00:00:00.000000000Z,205157
usdc,2022-12-24T00:00:00.000000000Z,188739
usdc,2022-12-25T00:00:00.000000000Z,199136
usdc,2022-12-26T00:00:00.000000000Z,193989
usdc,2022-12-27T00:00:00.000000000Z,197150
usdc,2022-12-28T00:00:00.000000000Z,236939
usdc,2022-12-29T00:00:00.000000000Z,267854
usdc,2022-12-30T00:00:00.000000000Z,238091
usdc,2022-12-31T00:00:00.000000000Z,233287
usdc,2023-01-01T00:00:00.000000000Z,232422
usdc,2023-01-02T00:00:00.000000000Z,282383
usdc,2023-01-03T00:00:00.000000000Z,318377
usdc,2023-01-04T00:00:00.000000000Z,361848
usdc,2023-01-05T00:00:00.000000000Z,413722
usdc,2023-01-06T00:00:00.000000000Z,424640
usdc,2023-01-07T00:00:00.000000000Z,355283
usdc,2023-01-08T00:00:00.000000000Z,395443
usdc,2023-01-09T00:00:00.000000000Z,434978
usdc,2023-01-10T00:00:00.000000000Z,343624
usdc,2023-01-11T00:00:00.000000000Z,338938
usdc,2023-01-12T00:00:00.000000000Z,338740
usdc,2023-01-13T00:00:00.000000000Z,315370
usdc,2023-01-14T00:00:00.000000000Z,393982
usdc,2023-01-15T00:00:00.000000000Z,328849
usdc,2023-01-16T00:00:00.000000000Z,317734
usdc,2023-01-17T00:00:00.000000000Z,334834
usdc,2023-01-18T00:00:00.000000000Z,338372
usdc,2023-01-19T00:00:00.000000000Z,315315
usdc,2023-01-20T00:00:00.000000000Z,320878
usdc,2023-01-21T00:00:00.000000000Z,303693
usdc,2023-01-22T00:00:00.000000000Z,279879
usdc,2023-01-23T00:00:00.000000000Z,323516
usdc,2023-01-24T00:00:00.000000000Z,282036
usdc,2023-01-25T00:00:00.000000000Z,282911
usdc,2023-01-26T00:00:00.000000000Z,303827
usdc,2023-01-27T00:00:00.000000000Z,304941
usdc,2023-01-28T00:00:00.000000000Z,251356
usdc,2023-01-29T00:00:00.000000000Z,258627
usdc,2023-01-30T00:00:00.000000000Z,272430
usdc,2023-01-31T00:00:00.000000000Z,260677
usdc,2023-02-01T00:00:00.000000000Z,268867
usdc,2023-02-02T00:00:00.000000000Z,285930
usdc,2023-02-03T00:00:00.000000000Z,251989
usdc,2023-02-04T00:00:00.000000000Z,243208
usdc,2023-02-05T00:00:00.000000000Z,236253
usdc,2023-02-06T00:00:00.000000000Z,242651
usdc,2023-02-07T00:00:00.000000000Z,252362
usdc,2023-02-08T00:00:00.000000000Z,255031
usdc,2023-02-09T00:00:00.000000000Z,272216
usdc,2023-02-10T00:00:00.000000000Z,254146
usdc,2023-02-11T00:00:00.000000000Z,227892
usdc,2023-02-12T00:00:00.000000000Z,221628
usdc,2023-02-13T00:00:00.000000000Z,263362
usdc,2023-02-14T00:00:00.000000000Z,246230
usdc,2023-02-15T00:00:00.000000000Z,251198
usdc,2023-02-16T00:00:00.000000000Z,283642
usdc,2023-02-17T00:00:00.000000000Z,238114
usdc,2023-02-18T00:00:00.000000000Z,245304
usdc,2023-02-19T00:00:00.000000000Z,251108
usdc,2023-02-20T00:00:00.000000000Z,265838
usdc,2023-02-21T00:00:00.000000000Z,231963
usdc,2023-02-22T00:00:00.000000000Z,231333
usdc,2023-02-23T00:00:00.000000000Z,222012
usdc,2023-02-24T00:00:00.000000000Z,230730
usdc,2023-02-25T00:00:00.000000000Z,78544
usdc,2023-02-26T00:00:00.000000000Z,221480
usdc,2023-02-27T00:00:00.000000000Z,217781
usdc,2023-02-28T00:00:00.000000000Z,225586
usdc,2023-03-01T00:00:00.000000000Z,224045
usdc,2023-03-02T00:00:00.000000000Z,231147
usdc,2023-03-03T00:00:00.000000000Z,231569
usdc,2023-03-04T00:00:00.000000000Z,204344
usdc,2023-03-05T00:00:00.000000000Z,195791
usdc,2023-03-06T00:00:00.000000000Z,203368
usdc,2023-03-07T00:00:00.000000000Z,203836
usdc,2023-03-08T00:00:00.000000000Z,208439
usdc,2023-03-09T00:00:00.000000000Z,218956
usdc,2023-03-10T00:00:00.000000000Z,255327
usdc,2023-03-11T00:00:00.000000000Z,344430
usdc,2023-03-12T00:00:00.000000000Z,219286
usdc,2023-03-13T00:00:00.000000000Z,232092
usdc,2023-03-14T00:00:00.000000000Z,224226
usdc,2023-03-15T00:00:00.000000000Z,205502
usdc,2023-03-16T00:00:00.000000000Z,208679
usdc,2023-03-17T00:00:00.000000000Z,205048
usdc,2023-03-18T00:00:00.000000000Z,226865
usdc,2023-03-19T00:00:00.000000000Z,195746
usdc,2023-03-20T00:00:00.000000000Z,211154
usdc,2023-03-21T00:00:00.000000000Z,197066
usdc,2023-03-22T00:00:00.000000000Z,146477
usdc,2023-03-23T00:00:00.000000000Z,189663
usdc,2023-03-24T00:00:00.000000000Z,218388
usdc,2023-03-25T00:00:00.000000000Z,225350
usdc,2023-03-26T00:00:00.000000000Z,170224
usdc,2023-03-27T00:00:00.000000000Z,203550
usdc,2023-03-28T00:00:00.000000000Z,189750
usdc,2023-03-29T00:00:00.000000000Z,178946
usdc,2023-03-30T00:00:00.000000000Z,178433
usdc,2023-03-31T00:00:00.000000000Z,190638
usdc,2023-04-01T00:00:00.000000000Z,180551
usdc,2023-04-02T00:00:00.000000000Z,170403
usdc,2023-04-03T00:00:00.000000000Z,194387
usdc,2023-04-04T00:00:00.000000000Z,197182
usdc,2023-04-05T00:00:00.000000000Z,188942
usdc,2023-04-06T00:00:00.000000000Z,186841
usdc,2023-04-07T00:00:00.000000000Z,182281
usdc,2023-04-08T00:00:00.000000000Z,177337
usdc,2023-04-09T00:00:00.000000000Z,191552
usdc,2023-04-10T00:00:00.000000000Z,194074
usdc,2023-04-11T00:00:00.000000000Z,225831
usdc,2023-04-12T00:00:00.000000000Z,219056
usdc,2023-04-13T00:00:00.000000000Z,221595
usdc,2023-04-14T00:00:00.000000000Z,232148
usdc,2023-04-15T00:00:00.000000000Z,208069
usdc,2023-04-16T00:00:00.000000000Z,207890
usdc,2023-04-17T00:00:00.000000000Z,210994
usdc,2023-04-18T00:00:00.000000000Z,219619
usdc,2023-04-19T00:00:00.000000000Z,222171
usdc,2023-04-20T00:00:00.000000000Z,221965
usdc,2023-04-21T00:00:00.000000000Z,227693
usdc,2023-04-22T00:00:00.000000000Z,203301
usdc,2023-04-23T00:00:00.000000000Z,201679
usdc,2023-04-24T00:00:00.000000000Z,198915
usdc,2023-04-25T00:00:00.000000000Z,210639
usdc,2023-04-26T00:00:00.000000000Z,223413
usdc,2023-04-27T00:00:00.000000000Z,218653
usdc,2023-04-28T00:00:00.000000000Z,215486
usdc,2023-04-29T00:00:00.000000000Z,201635
usdc,2023-04-30T00:00:00.000000000Z,218829
usdc,2023-05-01T00:00:00.000000000Z,239152
usdc,2023-05-02T00:00:00.000000000Z,219569
usdc,2023-05-03T00:00:00.000000000Z,220062
usdc,2023-05-04T00:00:00.000000000Z,292594
usdc,2023-05-05T00:00:00.000000000Z,328824
usdc,2023-05-06T00:00:00.000000000Z,375019
usdc,2023-05-07T00:00:00.000000000Z,310828
usdc,2023-05-08T00:00:00.000000000Z,357403
usdc,2023-05-09T00:00:00.000000000Z,290242
usdc,2023-05-10T00:00:00.000000000Z,292188
usdc,2023-05-11T00:00:00.000000000Z,290410
usdc,2023-05-12T00:00:00.000000000Z,262596
usdc,2023-05-13T00:00:00.000000000Z,233086
usdc,2023-05-14T00:00:00.000000000Z,227174
usdc,2023-05-15T00:00:00.000000000Z,243064
usdc,2023-05-16T00:00:00.000000000Z,234566
usdc,2023-05-17T00:00:00.000000000Z,249804
usdc,2023-05-18T00:00:00.000000000Z,239517
usdc,2023-05-19T00:00:00.000000000Z,222362
usdc,2023-05-20T00:00:00.000000000Z,220118
usdc,2023-05-21T00:00:00.000000000Z,217475
usdc,2023-05-22T00:00:00.000000000Z,282667
usdc,2023-05-23T00:00:00.000000000Z,284407
usdc,2023-05-24T00:00:00.000000000Z,256013
usdc,2023-05-25T00:00:00.000000000Z,231218
usdc,2023-05-26T00:00:00.000000000Z,221090
usdc,2023-05-27T00:00:00.000000000Z,221702
usdc,2023-05-28T00:00:00.000000000Z,228239
usdc,2023-05-29T00:00:00.000000000Z,218219
usdc,2023-05-30T00:00:00.000000000Z,245091
usdc,2023-05-31T00:00:00.000000000Z,247131
usdc,2023-06-01T00:00:00.000000000Z,227669
usdc,2023-06-02T00:00:00.000000000Z,217941
usdc,2023-06-03T00:00:00.000000000Z,217863
usdc,2023-06-04T00:00:00.000000000Z,231017
usdc,2023-06-05T00:00:00.000000000Z,240614
usdc,2023-06-06T00:00:00.000000000Z,227737
usdc,2023-06-07T00:00:00.000000000Z,222282
usdc,2023-06-08T00:00:00.000000000Z,226810
usdc,2023-06-09T00:00:00.000000000Z,217452
usdc,2023-06-10T00:00:00.000000000Z,289483
usdc,2023-06-11T00:00:00.000000000Z,205431
usdc,2023-06-12T00:00:00.000000000Z,209249
usdc,2023-06-13T00:00:00.000000000Z,183563
usdc,2023-06-14T00:00:00.000000000Z,220797
usdc,2023-06-15T00:00:00.000000000Z,221160
usdc,2023-06-16T00:00:00.000000000Z,212085
usdc,2023-06-17T00:00:00.000000000Z,191799
