asset,time,PriceUSD
trx,2025-01-20T00:00:00.000000000Z,0.238997272829129
trx,2025-01-21T00:00:00.000000000Z,0.244648648434919
trx,2025-01-22T00:00:00.000000000Z,0.253507195971226
trx,2025-01-23T00:00:00.000000000Z,0.25282813329552
trx,2025-01-24T00:00:00.000000000Z,0.254193845901084
trx,2025-01-25T00:00:00.000000000Z,0.253561250878961
trx,2025-01-26T00:00:00.000000000Z,0.246892563481033
trx,2025-01-27T00:00:00.000000000Z,0.246245636896061
trx,2025-01-28T00:00:00.000000000Z,0.239800767066981
trx,2025-01-29T00:00:00.000000000Z,0.240737513937469
trx,2025-01-30T00:00:00.000000000Z,0.252394064757583
trx,2025-01-31T00:00:00.000000000Z,0.253793792549773
trx,2025-02-01T00:00:00.000000000Z,0.244469703382028
trx,2025-02-02T00:00:00.000000000Z,0.224305174186362
trx,2025-02-03T00:00:00.000000000Z,0.229151780012839
trx,2025-02-04T00:00:00.000000000Z,0.224170843116523
trx,2025-02-05T00:00:00.000000000Z,0.222455093521443
trx,2025-02-06T00:00:00.000000000Z,0.23151856413201
trx,2025-02-07T00:00:00.000000000Z,0.229754120608762
trx,2025-02-08T00:00:00.000000000Z,0.232219558794819
trx,2025-02-09T00:00:00.000000000Z,0.233412705417886
trx,2025-02-10T00:00:00.000000000Z,0.246390416115215
trx,2025-02-11T00:00:00.000000000Z,0.241227943628219
trx,2025-02-12T00:00:00.000000000Z,0.243394967472251
trx,2025-02-13T00:00:00.000000000Z,0.234159843501613
trx,2025-02-14T00:00:00.000000000Z,0.231289289105211
trx,2025-02-15T00:00:00.000000000Z,0.237455564081438
trx,2025-02-16T00:00:00.000000000Z,0.24291391283474
trx,2025-02-17T00:00:00.000000000Z,0.238612641913588
trx,2025-02-18T00:00:00.000000000Z,0.238820396763214
trx,2025-02-19T00:00:00.000000000Z,0.242380130270406
trx,2025-02-20T00:00:00.000000000Z,0.246563437576377
trx,2025-02-21T00:00:00.000000000Z,0.237251013920376
trx,2025-02-22T00:00:00.000000000Z,0.2374102353111
trx,2025-02-23T00:00:00.000000000Z,0.245820853848668
trx,2025-02-24T00:00:00.000000000Z,0.240573131897278
trx,2025-02-25T00:00:00.000000000Z,0.231231905341266
trx,2025-02-26T00:00:00.000000000Z,0.227105611507647
trx,2025-02-27T00:00:00.000000000Z,0.227879029455151
trx,2025-02-28T00:00:00.000000000Z,0.232858268885556
trx,2025-03-01T00:00:00.000000000Z,0.233540147667933
trx,2025-03-02T00:00:00.000000000Z,0.243857828082842
trx,2025-03-03T00:00:00.000000000Z,0.231144302774783
trx,2025-03-04T00:00:00.000000000Z,0.242154533211549
trx,2025-03-05T00:00:00.000000000Z,0.243750156693976
trx,2025-03-06T00:00:00.000000000Z,0.240234405454441
trx,2024-08-19T00:00:00.000000000Z,0.143163116123719
trx,2024-08-20T00:00:00.000000000Z,0.160363280051816
trx,2024-08-21T00:00:00.000000000Z,0.15391556433729
trx,2024-08-22T00:00:00.000000000Z,0.155567102802243
trx,2024-08-23T00:00:00.000000000Z,0.158579652089928
trx,2024-08-24T00:00:00.000000000Z,0.158823778180323
trx,2024-08-25T00:00:00.000000000Z,0.166695719407589
trx,2024-08-26T00:00:00.000000000Z,0.161828423248775
trx,2024-08-27T00:00:00.000000000Z,0.158002511993712
trx,2024-08-28T00:00:00.000000000Z,0.15817247171795
trx,2024-08-29T00:00:00.000000000Z,0.159963599267149
trx,2024-08-30T00:00:00.000000000Z,0.159909625051191
trx,2024-08-31T00:00:00.000000000Z,0.157698973289508
trx,2024-09-01T00:00:00.000000000Z,0.155491352416028
trx,2024-09-02T00:00:00.000000000Z,0.154085351724774
trx,2024-09-03T00:00:00.000000000Z,0.150479986629027
trx,2024-09-04T00:00:00.000000000Z,0.149950409556969
trx,2024-09-05T00:00:00.000000000Z,0.149822362716289
trx,2024-09-06T00:00:00.000000000Z,0.147822383837696
trx,2024-09-07T00:00:00.000000000Z,0.151444515257997
trx,2024-09-08T00:00:00.000000000Z,0.15314274806347
trx,2024-09-09T00:00:00.000000000Z,0.154522834333343
trx,2024-09-10T00:00:00.000000000Z,0.153081881475894
trx,2024-09-11T00:00:00.000000000Z,0.153302968180621
trx,2024-09-12T00:00:00.000000000Z,0.151970280583502
trx,2024-09-13T00:00:00.000000000Z,0.149086773691741
trx,2024-09-14T00:00:00.000000000Z,0.147472783243372
trx,2024-09-15T00:00:00.000000000Z,0.14877820347451
trx,2024-09-16T00:00:00.000000000Z,0.148813012724041
trx,2024-09-17T00:00:00.000000000Z,0.149920976497575
trx,2024-09-18T00:00:00.000000000Z,0.149445996942082
trx,2024-09-19T00:00:00.000000000Z,0.151393434124033
trx,2024-09-20T00:00:00.000000000Z,0.152007672427442
trx,2024-09-21T00:00:00.000000000Z,0.152188918499795
trx,2024-09-22T00:00:00.000000000Z,0.151830951496968
trx,2024-09-23T00:00:00.000000000Z,0.152365352387254
trx,2024-09-24T00:00:00.000000000Z,0.151227983814897
trx,2024-09-25T00:00:00.000000000Z,0.149908598789834
trx,2024-09-26T00:00:00.000000000Z,0.153202031752694
trx,2024-09-27T00:00:00.000000000Z,0.155099676272303
trx,2024-09-28T00:00:00.000000000Z,0.154979157553377
trx,2024-09-29T00:00:00.000000000Z,0.156515579253834
trx,2024-09-30T00:00:00.000000000Z,0.156039317407095
trx,2024-10-01T00:00:00.000000000Z,0.153600369586633
trx,2024-10-02T00:00:00.000000000Z,0.154476876119055
trx,2024-10-03T00:00:00.000000000Z,0.157569590184128
trx,2024-10-04T00:00:00.000000000Z,0.156522957257997
trx,2024-10-05T00:00:00.000000000Z,0.153541203253881
trx,2024-10-06T00:00:00.000000000Z,0.154240755331433
trx,2024-10-07T00:00:00.000000000Z,0.155932108795403
trx,2024-10-08T00:00:00.000000000Z,0.159751462216174
trx,2024-10-09T00:00:00.000000000Z,0.160430227059338
trx,2024-10-10T00:00:00.000000000Z,0.158680138637127
trx,2024-10-11T00:00:00.000000000Z,0.159844032947187
trx,2024-10-12T00:00:00.000000000Z,0.162590357155356
trx,2024-10-13T00:00:00.000000000Z,0.162445301662077
trx,2024-10-14T00:00:00.000000000Z,0.160481365086115
trx,2024-10-15T00:00:00.000000000Z,0.1587834685571
trx,2024-10-16T00:00:00.000000000Z,0.159919804034615
trx,2024-10-17T00:00:00.000000000Z,0.159552591048443
trx,2024-10-18T00:00:00.000000000Z,0.158764732507277
trx,2024-10-19T00:00:00.000000000Z,0.157109148003386
trx,2024-10-20T00:00:00.000000000Z,0.156678114277269
trx,2024-10-21T00:00:00.000000000Z,0.158331441883754
